Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume
21/02/18 07:00,000000001083,3,NB_OS,1,North,1177,0,,9778,32,2,1130,2,34,4,5
21/02/18 07:00,000000001083,4,SB_OS,2,South,542,0,,16248,13,12,523,0,6,1,0
21/02/18 07:00,000000001083,5,SB_MID,2,South,533,0,,15922,34,20,494,1,18,0,0
21/02/18 07:00,000000001083,6,SB_NS,2,South,883,0,,15159,43,10,823,1,34,4,11
21/02/18 08:00,000000001083,1,NB_NS,1,North,758,0,,10557,42,6,712,0,28,4,8
21/02/18 08:00,000000001083,2,NB_MID,1,North,902,0,,10315,43,4,853,3,34,5,3
21/02/18 08:00,000000001083,3,NB_OS,1,North,973,0,,10322,32,8,931,0,30,1,3
21/02/18 08:00,000000001083,4,SB_OS,2,South,623,0,,15677,26,11,595,1,15,1,0
21/02/18 08:00,000000001083,5,SB_MID,2,South,632,0,,15330,28,19,595,0,17,1,0
21/02/18 08:00,000000001083,6,SB_NS,2,South,932,0,,14525,47,6,872,2,42,2,8
21/02/18 09:00,000000001083,1,NB_NS,1,North,605,0,,13276,40,6,562,3,24,0,10
21/02/18 09:00,000000001083,2,NB_MID,1,North,809,0,,14039,48,6,761,1,34,5,2
21/02/18 09:00,000000001083,3,NB_OS,1,North,822,0,,14633,26,3,796,1,21,0,1
21/02/18 09:00,000000001083,4,SB_OS,2,South,440,0,,16768,34,15,408,2,14,1,0
21/02/18 09:00,000000001083,5,SB_MID,2,South,531,0,,15996,49,18,485,2,25,1,0
21/02/18 09:00,000000001083,6,SB_NS,2,South,656,0,,15278,82,7,586,2,45,9,7
21/02/18 10:00,000000001083,1,NB_NS,1,North,553,0,,13689,52,7,508,0,27,2,9
21/02/18 10:00,000000001083,2,NB_MID,1,North,643,0,,14567,68,5,588,2,42,2,4
21/02/18 10:00,000000001083,3,NB_OS,1,North,534,0,,15394,24,2,518,1,12,1,0
21/02/18 10:00,000000001083,4,SB_OS,2,South,360,0,,16538,39,9,336,1,13,1,0
21/02/18 10:00,000000001083,5,SB_MID,2,South,469,0,,16161,64,7,432,0,30,0,0
21/02/18 10:00,000000001083,6,SB_NS,2,South,598,0,,15220,87,2,530,3,44,8,11
21/02/18 11:00,000000001083,1,NB_NS,1,North,566,0,,13648,71,7,507,1,38,2,11
21/02/18 11:00,000000001083,2,NB_MID,1,North,610,0,,14527,61,9,559,5,36,1,0
21/02/18 11:00,000000001083,3,NB_OS,1,North,469,0,,15444,51,0,444,1,24,0,0
21/02/18 11:00,000000001083,4,SB_OS,2,South,472,0,,16362,28,16,442,1,10,3,0
21/02/18 11:00,000000001083,5,SB_MID,2,South,514,0,,15720,70,15,460,3,35,1,0
21/02/18 11:00,000000001083,6,SB_NS,2,South,633,0,,14835,95,9,556,0,54,6,8
21/02/18 12:00,000000001083,1,NB_NS,1,North,589,0,,13675,65,9,532,2,37,1,8
21/02/18 12:00,000000001083,2,NB_MID,1,North,629,0,,14610,73,4,577,2,43,3,0
21/02/18 12:00,000000001083,3,NB_OS,1,North,532,0,,15393,32,0,515,0,17,0,0
21/02/18 12:00,000000001083,4,SB_OS,2,South,544,0,,16060,20,12,521,0,11,0,0
21/02/18 12:00,000000001083,5,SB_MID,2,South,584,0,,15832,36,13,550,0,19,2,0
21/02/18 12:00,000000001083,6,SB_NS,2,South,718,0,,14815,67,5,654,0,44,4,11
21/02/18 13:00,000000001083,1,NB_NS,1,North,605,0,,13849,66,2,552,2,38,2,9
21/02/18 13:00,000000001083,2,NB_MID,1,North,593,0,,14703,78,9,534,2,43,3,2
21/02/18 13:00,000000001083,3,NB_OS,1,North,481,0,,15548,42,3,458,0,18,2,0
21/02/18 13:00,000000001083,4,SB_OS,2,South,513,0,,15998,18,19,483,2,8,1,0
21/02/18 13:00,000000001083,5,SB_MID,2,South,579,0,,15729,45,20,533,0,25,1,0
21/02/18 13:00,000000001083,6,SB_NS,2,South,765,0,,14484,76,6,692,1,54,4,8
21/02/18 14:00,000000001083,1,NB_NS,1,North,627,0,,13848,85,2,561,0,51,2,11
21/02/18 14:00,000000001083,2,NB_MID,1,North,566,0,,14768,39,7,534,3,18,4,0
21/02/18 14:00,000000001083,3,NB_OS,1,North,476,0,,15558,40,4,451,2,19,0,0
21/02/18 14:00,000000001083,4,SB_OS,2,South,558,0,,15953,39,10,525,0,20,2,1
21/02/18 14:00,000000001083,5,SB_MID,2,South,632,0,,15395,35,19,589,2,20,2,0
21/02/18 14:00,000000001083,6,SB_NS,2,South,856,0,,14643,50,6,790,5,35,8,12
21/02/18 15:00,000000001083,1,NB_NS,1,North,774,0,,12969,67,4,698,9,52,0,11
21/02/18 15:00,000000001083,2,NB_MID,1,North,574,0,,14297,57,4,535,1,32,1,1
21/02/18 15:00,000000001083,3,NB_OS,1,North,594,0,,15015,40,3,567,0,24,0,0
21/02/18 15:00,000000001083,4,SB_OS,2,South,661,0,,15865,26,16,627,1,16,1,0
21/02/18 15:00,000000001083,5,SB_MID,2,South,723,0,,15093,28,16,684,2,19,1,1
21/02/18 15:00,000000001083,6,SB_NS,2,South,1060,0,,13968,42,5,1002,2,41,3,7
21/02/18 16:00,000000001083,1,NB_NS,1,North,975,0,,10865,50,9,906,1,43,6,10
21/02/18 16:00,000000001083,2,NB_MID,1,North,751,0,,12471,35,9,713,1,23,3,2
21/02/18 16:00,000000001083,3,NB_OS,1,North,787,0,,13464,19,4,768,0,14,1,0
21/02/18 16:00,000000001083,4,SB_OS,2,South,724,0,,15733,4,16,705,0,3,0,0
21/02/18 16:00,000000001083,5,SB_MID,2,South,738,0,,14139,22,16,706,0,16,0,0
21/02/18 16:00,000000001083,6,SB_NS,2,South,1405,0,,12233,21,6,1360,0,28,2,9
21/02/18 17:00,000000001083,1,NB_NS,1,North,964,0,,9525,30,10,916,0,25,4,9
21/02/18 17:00,000000001083,2,NB_MID,1,North,869,0,,11672,16,12,841,1,13,1,1
21/02/18 17:00,000000001083,3,NB_OS,1,North,930,0,,12278,15,2,911,2,11,3,1
21/02/18 17:00,000000001083,4,SB_OS,2,South,776,0,,14645,6,22,748,0,4,1,1
21/02/18 17:00,000000001083,5,SB_MID,2,South,797,0,,13425,9,27,762,1,7,0,0
21/02/18 17:00,000000001083,6,SB_NS,2,South,1293,0,,12010,13,5,1261,0,13,4,10
21/02/18 18:00,000000001083,1,NB_NS,1,North,674,0,,12758,18,6,648,0,12,0,8
21/02/18 18:00,000000001083,2,NB_MID,1,North,634,0,,13753,21,6,614,0,12,1,1
21/02/18 18:00,000000001083,3,NB_OS,1,North,690,0,,14418,19,2,675,0,13,0,0
21/02/18 18:00,000000001083,4,SB_OS,2,South,607,0,,15162,10,14,586,0,6,0,1
21/02/18 18:00,000000001083,5,SB_MID,2,South,706,0,,14412,11,16,682,0,6,2,0
21/02/18 18:00,000000001083,6,SB_NS,2,South,949,0,,13363,9,5,924,0,8,1,11
21/02/18 19:00,000000001083,1,NB_NS,1,North,413,0,,14730,29,4,390,0,12,0,7
21/02/18 19:00,000000001083,2,NB_MID,1,North,476,0,,15202,17,6,460,1,7,1,1
21/02/18 19:00,000000001083,3,NB_OS,1,North,425,0,,15771,5,3,420,0,2,0,0
21/02/18 19:00,000000001083,4,SB_OS,2,South,383,0,,16517,8,17,362,0,2,1,1
21/02/18 19:00,000000001083,5,SB_MID,2,South,555,0,,16087,13,16,532,0,6,1,0
21/02/18 19:00,000000001083,6,SB_NS,2,South,613,0,,15098,8,1,599,0,5,0,8
21/02/18 20:00,000000001083,1,NB_NS,1,North,300,0,,14989,13,0,292,0,4,0,4
21/02/18 20:00,000000001083,2,NB_MID,1,North,387,0,,15375,18,2,377,1,7,0,0
21/02/18 20:00,000000001083,3,NB_OS,1,North,255,0,,16231,4,1,253,0,1,0,0
21/02/18 20:00,000000001083,4,SB_OS,2,South,251,0,,17439,8,8,241,0,2,0,0
21/02/18 20:00,000000001083,5,SB_MID,2,South,365,0,,16723,5,5,356,1,2,0,1
21/02/18 20:00,000000001083,6,SB_NS,2,South,482,0,,15999,19,3,466,0,7,2,4
21/02/18 21:00,000000001083,1,NB_NS,1,North,245,0,,15546,16,2,235,0,3,1,4
21/02/18 21:00,000000001083,2,NB_MID,1,North,255,0,,15916,16,2,248,0,4,0,1
21/02/18 21:00,000000001083,3,NB_OS,1,North,145,0,,16079,0,0,145,0,0,0,0
21/02/18 21:00,000000001083,4,SB_OS,2,South,194,0,,16781,15,9,182,0,3,0,0
21/02/18 21:00,000000001083,5,SB_MID,2,South,345,0,,16253,6,10,333,0,1,1,0
21/02/18 21:00,000000001083,6,SB_NS,2,South,372,0,,15536,16,2,362,0,5,1,2
21/02/18 22:00,000000001083,1,NB_NS,1,North,215,0,,15136,47,3,198,0,9,1,4
21/02/18 22:00,000000001083,2,NB_MID,1,North,216,0,,15664,14,2,211,0,2,1,0
21/02/18 22:00,000000001083,3,NB_OS,1,North,128,0,,16228,8,0,127,0,1,0,0
21/02/18 22:00,000000001083,4,SB_OS,2,South,133,0,,17481,0,6,127,0,0,0,0
21/02/18 22:00,000000001083,5,SB_MID,2,South,199,0,,16763,15,4,192,0,3,0,0
21/02/18 22:00,000000001083,6,SB_NS,2,South,316,0,,16046,13,5,303,0,4,0,4
21/02/18 23:00,000000001083,1,NB_NS,1,North,102,0,,16261,49,0,95,0,5,0,2
21/02/18 23:00,000000001083,2,NB_MID,1,North,144,0,,16547,28,1,138,0,4,0,1
21/02/18 23:00,000000001083,3,NB_OS,1,North,54,0,,17346,0,0,54,0,0,0,0
21/02/18 23:00,000000001083,4,SB_OS,2,South,45,0,,17796,0,3,42,0,0,0,0
21/02/18 23:00,000000001083,5,SB_MID,2,South,122,0,,17482,8,1,119,0,1,0,1
21/02/18 23:00,000000001083,6,SB_NS,2,South,161,0,,16344,43,2,149,0,5,2,3
22/02/18 00:00,000000001083,1,NB_NS,1,North,44,0,,16004,0,0,44,0,0,0,0
22/02/18 00:00,000000001083,2,NB_MID,1,North,82,0,,16606,49,0,78,0,4,0,0
22/02/18 00:00,000000001083,3,NB_OS,1,North,20,0,,15931,0,0,20,0,0,0,0
22/02/18 00:00,000000001083,4,SB_OS,2,South,16,0,,17483,0,1,15,0,0,0,0
22/02/18 00:00,000000001083,5,SB_MID,2,South,79,0,,17975,13,0,78,0,0,1,0
22/02/18 00:00,000000001083,6,SB_NS,2,South,86,0,,16734,93,1,77,0,5,3,0
22/02/18 01:00,000000001083,1,NB_NS,1,North,27,0,,16029,74,1,24,0,1,1,0
22/02/18 01:00,000000001083,2,NB_MID,1,North,32,0,,17439,62,1,29,0,1,1,0
22/02/18 01:00,000000001083,3,NB_OS,1,North,4,0,,15903,0,0,4,0,0,0,0
22/02/18 01:00,000000001083,4,SB_OS,2,South,14,0,,16468,0,0,14,0,0,0,0
22/02/18 01:00,000000001083,5,SB_MID,2,South,52,0,,18237,19,2,49,0,1,0,0
22/02/18 01:00,000000001083,6,SB_NS,2,South,41,0,,15766,98,2,35,0,4,0,0
22/02/18 02:00,000000001083,1,NB_NS,1,North,24,0,,14294,42,1,22,0,1,0,0
22/02/18 02:00,000000001083,2,NB_MID,1,North,23,0,,17705,0,0,23,0,0,0,0
22/02/18 02:00,000000001083,3,NB_OS,1,North,3,0,,19445,333,0,2,0,1,0,0
22/02/18 02:00,000000001083,4,SB_OS,2,South,10,0,,15556,0,2,8,0,0,0,0
22/02/18 02:00,000000001083,5,SB_MID,2,South,31,0,,17679,65,2,27,0,2,0,0
22/02/18 02:00,000000001083,6,SB_NS,2,South,52,0,,16629,115,1,45,0,4,2,0
22/02/18 03:00,000000001083,1,NB_NS,1,North,35,0,,17357,86,0,32,0,3,0,0
22/02/18 03:00,000000001083,2,NB_MID,1,North,31,0,,17276,97,0,28,0,2,1,0
22/02/18 03:00,000000001083,3,NB_OS,1,North,4,0,,20069,0,0,4,0,0,0,0
22/02/18 03:00,000000001083,4,SB_OS,2,South,14,0,,17143,71,1,12,0,1,0,0
22/02/18 03:00,000000001083,5,SB_MID,2,South,36,0,,16381,56,0,34,0,2,0,0
22/02/18 03:00,000000001083,6,SB_NS,2,South,51,0,,16492,78,1,46,0,3,1,0
22/02/18 04:00,000000001083,1,NB_NS,1,North,42,0,,15569,48,1,39,0,2,0,0
22/02/18 04:00,000000001083,2,NB_MID,1,North,29,0,,16121,103,1,25,0,3,0,0
22/02/18 04:00,000000001083,3,NB_OS,1,North,12,0,,17431,0,0,12,0,0,0,0
22/02/18 04:00,000000001083,4,SB_OS,2,South,7,0,,17381,0,0,7,0,0,0,0
22/02/18 04:00,000000001083,5,SB_MID,2,South,38,0,,18004,26,0,37,0,1,0,0
22/02/18 04:00,000000001083,6,SB_NS,2,South,56,0,,15977,71,2,50,0,2,2,0
22/02/18 05:00,000000001083,1,NB_NS,1,North,153,0,,16042,20,1,146,0,1,2,3
22/02/18 05:00,000000001083,2,NB_MID,1,North,152,0,,16458,53,1,143,0,4,4,0
22/02/18 05:00,000000001083,3,NB_OS,1,North,67,0,,17442,15,0,66,0,1,0,0
22/02/18 05:00,000000001083,4,SB_OS,2,South,57,0,,17870,18,1,54,0,1,0,1
22/02/18 05:00,000000001083,5,SB_MID,2,South,111,0,,17327,27,5,103,0,2,1,0
22/02/18 05:00,000000001083,6,SB_NS,2,South,136,0,,16487,103,1,121,0,11,3,0
22/02/18 06:00,000000001083,1,NB_NS,1,North,359,0,,14857,58,3,324,0,20,1,11
22/02/18 06:00,000000001083,2,NB_MID,1,North,452,0,,15315,60,3,421,0,22,5,1
22/02/18 06:00,000000001083,3,NB_OS,1,North,406,0,,16023,15,0,400,0,6,0,0
22/02/18 06:00,000000001083,4,SB_OS,2,South,231,0,,17235,22,4,222,0,4,1,0
22/02/18 06:00,000000001083,5,SB_MID,2,South,261,0,,17411,27,11,242,1,7,0,0
22/02/18 06:00,000000001083,6,SB_NS,2,South,347,0,,16615,72,4,315,0,24,1,3
22/02/18 07:00,000000001083,1,NB_NS,1,North,839,0,,12693,26,6,799,0,20,2,12
22/02/18 07:00,000000001083,2,NB_MID,1,North,1091,0,,11326,24,5,1058,0,26,0,2
22/02/18 07:00,000000001083,3,NB_OS,1,North,1186,0,,11437,24,7,1142,1,26,2,8
22/02/18 07:00,000000001083,4,SB_OS,2,South,539,0,,15798,19,9,520,0,8,2,0
22/02/18 07:00,000000001083,5,SB_MID,2,South,574,0,,15239,30,17,540,0,17,0,0
22/02/18 07:00,000000001083,6,SB_NS,2,South,825,0,,14854,47,5,770,3,35,4,8
22/02/18 08:00,000000001083,1,NB_NS,1,North,745,0,,12792,48,5,693,4,34,2,7
22/02/18 08:00,000000001083,2,NB_MID,1,North,940,0,,12755,49,5,889,0,41,5,0
22/02/18 08:00,000000001083,3,NB_OS,1,North,1013,0,,12873,26,3,982,1,25,1,1
22/02/18 08:00,000000001083,4,SB_OS,2,South,611,0,,15534,28,14,579,0,16,1,1
22/02/18 08:00,000000001083,5,SB_MID,2,South,604,0,,14903,43,21,556,1,25,1,0
22/02/18 08:00,000000001083,6,SB_NS,2,South,941,0,,14044,38,5,888,1,31,5,11
22/02/18 09:00,000000001083,1,NB_NS,1,North,622,0,,13349,59,4,570,1,35,2,10
22/02/18 09:00,000000001083,2,NB_MID,1,North,769,0,,13635,60,4,716,3,40,6,0
22/02/18 09:00,000000001083,3,NB_OS,1,North,778,0,,14210,33,1,749,1,25,1,1
22/02/18 09:00,000000001083,4,SB_OS,2,South,451,0,,16586,33,15,421,0,15,0,0
22/02/18 09:00,000000001083,5,SB_MID,2,South,487,0,,16074,55,16,443,1,27,0,0
22/02/18 09:00,000000001083,6,SB_NS,2,South,702,0,,15091,73,4,636,3,46,5,8
22/02/18 10:00,000000001083,1,NB_NS,1,North,595,0,,13674,66,6,536,2,34,5,12
22/02/18 10:00,000000001083,2,NB_MID,1,North,647,0,,14707,53,8,601,3,32,2,1
22/02/18 10:00,000000001083,3,NB_OS,1,North,513,0,,15453,45,2,487,1,23,0,0
22/02/18 10:00,000000001083,4,SB_OS,2,South,426,0,,16393,47,11,394,1,19,1,0
22/02/18 10:00,000000001083,5,SB_MID,2,South,448,0,,15724,38,15,415,1,14,3,0
22/02/18 10:00,000000001083,6,SB_NS,2,South,597,0,,14842,77,2,539,0,34,12,10
22/02/18 11:00,000000001083,1,NB_NS,1,North,546,0,,13730,49,2,507,2,27,0,8
22/02/18 11:00,000000001083,2,NB_MID,1,North,605,0,,14400,63,7,554,4,37,1,2
22/02/18 11:00,000000001083,3,NB_OS,1,North,508,0,,15163,37,1,488,0,19,0,0
22/02/18 11:00,000000001083,4,SB_OS,2,South,451,0,,16408,29,14,422,2,12,1,0
22/02/18 11:00,000000001083,5,SB_MID,2,South,561,0,,15757,41,17,520,1,23,0,0
22/02/18 11:00,000000001083,6,SB_NS,2,South,653,0,,14980,57,6,599,0,33,4,11
22/02/18 12:00,000000001083,1,NB_NS,1,North,649,0,,13802,62,0,597,4,37,3,8
22/02/18 12:00,000000001083,2,NB_MID,1,North,611,0,,14689,57,5,570,0,35,0,1
22/02/18 12:00,000000001083,3,NB_OS,1,North,570,0,,15473,37,1,548,0,21,0,0
22/02/18 12:00,000000001083,4,SB_OS,2,South,556,0,,16206,22,12,530,2,12,0,0
22/02/18 12:00,000000001083,5,SB_MID,2,South,583,0,,15540,36,18,543,0,20,1,1
22/02/18 12:00,000000001083,6,SB_NS,2,South,714,0,,14853,57,6,655,2,35,6,10
22/02/18 13:00,000000001083,1,NB_NS,1,North,653,0,,13681,49,4,604,3,29,3,10
22/02/18 13:00,000000001083,2,NB_MID,1,North,600,0,,14662,52,6,560,2,29,2,1
22/02/18 13:00,000000001083,3,NB_OS,1,North,548,0,,15386,31,3,528,0,17,0,0
22/02/18 13:00,000000001083,4,SB_OS,2,South,501,0,,16225,24,19,466,4,12,0,0
22/02/18 13:00,000000001083,5,SB_MID,2,South,631,0,,15770,38,22,585,0,23,1,0
22/02/18 13:00,000000001083,6,SB_NS,2,South,729,0,,14618,56,6,673,1,37,4,8
22/02/18 14:00,000000001083,1,NB_NS,1,North,645,0,,13726,67,2,587,4,40,3,9
22/02/18 14:00,000000001083,2,NB_MID,1,North,503,0,,14922,32,2,484,1,14,2,0
22/02/18 14:00,000000001083,3,NB_OS,1,North,459,0,,15524,39,0,439,1,17,1,1
22/02/18 14:00,000000001083,4,SB_OS,2,South,601,0,,16106,23,14,570,2,14,0,1
22/02/18 14:00,000000001083,5,SB_MID,2,South,666,0,,15630,39,16,621,3,22,4,0
22/02/18 14:00,000000001083,6,SB_NS,2,South,853,0,,14572,46,6,797,2,35,4,9
22/02/18 15:00,000000001083,1,NB_NS,1,North,756,0,,12333,61,7,691,3,44,2,9
22/02/18 15:00,000000001083,2,NB_MID,1,North,583,0,,14215,60,6,536,4,33,2,2
22/02/18 15:00,000000001083,3,NB_OS,1,North,569,0,,14680,42,3,542,0,24,0,0
22/02/18 15:00,000000001083,4,SB_OS,2,South,664,0,,15950,15,18,635,1,10,0,0
22/02/18 15:00,000000001083,5,SB_MID,2,South,733,0,,15007,25,25,686,2,18,0,2
22/02/18 15:00,000000001083,6,SB_NS,2,South,1091,0,,13957,41,4,1031,2,38,7,9
22/02/18 16:00,000000001083,1,NB_NS,1,North,955,0,,12736,49,4,891,4,47,0,9
22/02/18 16:00,000000001083,2,NB_MID,1,North,704,0,,14429,41,6,666,2,24,5,1
22/02/18 16:00,000000001083,3,NB_OS,1,North,730,0,,14919,18,2,711,3,13,0,1
22/02/18 16:00,000000001083,4,SB_OS,2,South,757,0,,15571,8,16,734,1,6,0,0
22/02/18 16:00,000000001083,5,SB_MID,2,South,750,0,,14939,27,20,710,0,19,1,0
22/02/18 16:00,000000001083,6,SB_NS,2,South,1349,0,,13484,13,9,1313,0,16,2,9
22/02/18 17:00,000000001083,1,NB_NS,1,North,993,0,,11778,27,7,950,1,25,2,8
22/02/18 17:00,000000001083,2,NB_MID,1,North,827,0,,13334,19,6,804,0,14,2,1
22/02/18 17:00,000000001083,3,NB_OS,1,North,922,0,,13946,18,4,900,0,16,1,1
22/02/18 17:00,000000001083,4,SB_OS,2,South,684,0,,15599,9,18,659,1,5,1,0
22/02/18 17:00,000000001083,5,SB_MID,2,South,731,0,,14544,12,17,704,0,7,2,1
22/02/18 17:00,000000001083,6,SB_NS,2,South,1214,0,,13460,7,6,1191,0,7,2,8
22/02/18 18:00,000000001083,1,NB_NS,1,North,652,0,,13112,28,4,622,1,15,3,7
22/02/18 18:00,000000001083,2,NB_MID,1,North,733,0,,13694,19,5,712,0,14,0,2
22/02/18 18:00,000000001083,3,NB_OS,1,North,734,0,,14483,10,2,725,0,7,0,0
22/02/18 18:00,000000001083,4,SB_OS,2,South,588,0,,15600,7,16,568,0,4,0,0
22/02/18 18:00,000000001083,5,SB_MID,2,South,654,0,,14800,12,11,634,1,7,1,0
22/02/18 18:00,000000001083,6,SB_NS,2,South,928,0,,13352,9,5,904,0,7,1,11
22/02/18 19:00,000000001083,1,NB_NS,1,North,418,0,,14242,17,2,402,1,7,0,6
22/02/18 19:00,000000001083,2,NB_MID,1,North,515,0,,15086,16,8,499,0,6,2,0
22/02/18 19:00,000000001083,3,NB_OS,1,North,429,0,,15786,9,1,424,0,4,0,0
22/02/18 19:00,000000001083,4,SB_OS,2,South,431,0,,16499,5,5,424,0,2,0,0
22/02/18 19:00,000000001083,5,SB_MID,2,South,504,0,,15860,12,7,491,0,6,0,0
22/02/18 19:00,000000001083,6,SB_NS,2,South,675,0,,15179,13,3,655,0,8,1,8
22/02/18 20:00,000000001083,1,NB_NS,1,North,379,0,,14919,21,2,365,0,7,1,4
22/02/18 20:00,000000001083,2,NB_MID,1,North,377,0,,15592,19,0,370,0,4,3,0
22/02/18 20:00,000000001083,3,NB_OS,1,North,322,0,,16132,6,1,319,0,2,0,0
22/02/18 20:00,000000001083,4,SB_OS,2,South,277,0,,17045,4,9,267,0,1,0,0
22/02/18 20:00,000000001083,5,SB_MID,2,South,417,0,,16456,10,8,405,0,3,1,0
22/02/18 20:00,000000001083,6,SB_NS,2,South,477,0,,15846,17,5,460,0,5,3,4
22/02/18 21:00,000000001083,1,NB_NS,1,North,242,0,,15054,17,2,232,0,4,0,4
22/02/18 21:00,000000001083,2,NB_MID,1,North,266,0,,15897,34,3,254,0,5,4,0
22/02/18 21:00,000000001083,3,NB_OS,1,North,166,0,,16464,12,1,163,0,2,0,0
22/02/18 21:00,000000001083,4,SB_OS,2,South,176,0,,17075,6,9,166,0,1,0,0
22/02/18 21:00,000000001083,5,SB_MID,2,South,330,0,,16584,18,8,316,0,5,1,0
22/02/18 21:00,000000001083,6,SB_NS,2,South,431,0,,15338,12,3,416,1,5,0,6
22/02/18 22:00,000000001083,1,NB_NS,1,North,167,0,,15439,36,1,157,0,6,0,3
22/02/18 22:00,000000001083,2,NB_MID,1,North,229,0,,15746,22,2,221,1,4,1,0
22/02/18 22:00,000000001083,3,NB_OS,1,North,122,0,,16853,16,0,120,0,2,0,0
22/02/18 22:00,000000001083,4,SB_OS,2,South,154,0,,17738,0,0,154,0,0,0,0
22/02/18 22:00,000000001083,5,SB_MID,2,South,260,0,,17057,8,5,253,0,1,1,0
22/02/18 22:00,000000001083,6,SB_NS,2,South,298,0,,15845,20,7,282,0,6,0,3
22/02/18 23:00,000000001083,1,NB_NS,1,North,91,0,,15971,11,0,86,0,1,0,4
22/02/18 23:00,000000001083,2,NB_MID,1,North,147,0,,16527,27,1,141,1,3,1,0
22/02/18 23:00,000000001083,3,NB_OS,1,North,59,0,,17298,34,0,57,0,2,0,0
22/02/18 23:00,000000001083,4,SB_OS,2,South,67,0,,18022,0,2,65,0,0,0,0
22/02/18 23:00,000000001083,5,SB_MID,2,South,171,0,,17529,12,5,164,0,1,1,0
22/02/18 23:00,000000001083,6,SB_NS,2,South,176,0,,16375,23,1,167,0,4,0,4
23/02/18 00:00,000000001083,1,NB_NS,1,North,61,0,,16484,33,0,59,0,2,0,0
23/02/18 00:00,000000001083,2,NB_MID,1,North,93,0,,16275,32,0,90,0,2,1,0
23/02/18 00:00,000000001083,3,NB_OS,1,North,25,0,,17989,0,0,25,0,0,0,0
23/02/18 00:00,000000001083,4,SB_OS,2,South,30,0,,19037,33,3,26,0,0,1,0
23/02/18 00:00,000000001083,5,SB_MID,2,South,83,0,,17731,12,2,80,0,0,1,0
23/02/18 00:00,000000001083,6,SB_NS,2,South,101,0,,16691,20,3,96,0,0,2,0
23/02/18 01:00,000000001083,1,NB_NS,1,North,32,0,,15634,0,0,32,0,0,0,0
23/02/18 01:00,000000001083,2,NB_MID,1,North,67,0,,16679,15,0,66,0,0,1,0
23/02/18 01:00,000000001083,3,NB_OS,1,North,6,0,,17269,0,0,6,0,0,0,0
23/02/18 01:00,000000001083,4,SB_OS,2,South,13,0,,17992,0,1,12,0,0,0,0
23/02/18 01:00,000000001083,5,SB_MID,2,South,56,0,,17436,36,1,53,0,2,0,0
23/02/18 01:00,000000001083,6,SB_NS,2,South,54,0,,16276,56,0,51,0,3,0,0
23/02/18 02:00,000000001083,1,NB_NS,1,North,29,0,,15661,138,0,25,0,3,1,0
23/02/18 02:00,000000001083,2,NB_MID,1,North,36,0,,16821,83,0,33,0,3,0,0
23/02/18 02:00,000000001083,3,NB_OS,1,North,7,0,,16587,0,0,7,0,0,0,0
23/02/18 02:00,000000001083,4,SB_OS,2,South,6,0,,15787,167,0,5,0,0,1,0
23/02/18 02:00,000000001083,5,SB_MID,2,South,38,0,,18480,26,0,37,0,1,0,0
23/02/18 02:00,000000001083,6,SB_NS,2,South,51,0,,15975,78,0,47,0,3,1,0
23/02/18 03:00,000000001083,1,NB_NS,1,North,32,0,,17352,94,0,29,0,2,1,0
23/02/18 03:00,000000001083,2,NB_MID,1,North,26,0,,16143,0,1,25,0,0,0,0
23/02/18 03:00,000000001083,3,NB_OS,1,North,8,0,,16424,0,0,8,0,0,0,0
23/02/18 03:00,000000001083,4,SB_OS,2,South,7,0,,17182,0,1,6,0,0,0,0
23/02/18 03:00,000000001083,5,SB_MID,2,South,38,0,,16981,79,4,31,0,3,0,0
23/02/18 03:00,000000001083,6,SB_NS,2,South,38,0,,16857,132,0,33,0,4,1,0
23/02/18 04:00,000000001083,1,NB_NS,1,North,50,0,,15572,40,0,48,0,2,0,0
23/02/18 04:00,000000001083,2,NB_MID,1,North,54,0,,16698,56,0,51,0,3,0,0
23/02/18 04:00,000000001083,3,NB_OS,1,North,16,0,,18368,0,0,16,0,0,0,0
23/02/18 04:00,000000001083,4,SB_OS,2,South,11,0,,15758,182,0,9,0,1,1,0
23/02/18 04:00,000000001083,5,SB_MID,2,South,47,0,,17701,21,1,45,0,1,0,0
23/02/18 04:00,000000001083,6,SB_NS,2,South,76,0,,16685,105,0,68,0,5,3,0
23/02/18 05:00,000000001083,1,NB_NS,1,North,154,0,,15904,39,1,144,0,6,0,3
23/02/18 05:00,000000001083,2,NB_MID,1,North,142,0,,16481,77,2,128,0,10,1,1
23/02/18 05:00,000000001083,3,NB_OS,1,North,54,0,,17459,37,1,51,0,2,0,0
23/02/18 05:00,000000001083,4,SB_OS,2,South,42,0,,16832,24,2,38,0,1,0,1
23/02/18 05:00,000000001083,5,SB_MID,2,South,101,0,,18460,30,3,95,0,3,0,0
23/02/18 05:00,000000001083,6,SB_NS,2,South,122,0,,16997,82,2,110,0,10,0,0
23/02/18 06:00,000000001083,1,NB_NS,1,North,316,0,,14752,38,5,290,0,9,3,9
23/02/18 06:00,000000001083,2,NB_MID,1,North,417,0,,15261,65,1,388,1,20,7,0
23/02/18 06:00,000000001083,3,NB_OS,1,North,374,0,,15713,29,1,362,0,11,0,0
