"","X.3","X.2","X.1","X","day","month","year","time","Cosit","LaneNumber","LaneDescription","LaneDirection","DirectionDescription","Volume","Flags","Flag.Text","AvgSpeed","PmlHGV","Class2Volume"
"1248",1824,1824,1824,3645,26,2,18,"07:00",1083,3,"NB_OS",1,"North",1109,0,NA,9897,32,1066
"1249",1825,1825,1825,3649,26,2,18,"08:00",1083,1,"NB_NS",1,"North",825,0,NA,9548,28,781
"1250",1826,1826,1826,3650,26,2,18,"08:00",1083,2,"NB_MID",1,"North",953,0,NA,8303,45,892
"1251",1827,1827,1827,3651,26,2,18,"08:00",1083,3,"NB_OS",1,"North",998,0,NA,8917,34,953
"1252",1828,1828,1828,3655,26,2,18,"09:00",1083,1,"NB_NS",1,"North",635,0,NA,12350,58,589
"1253",1829,1829,1829,3656,26,2,18,"09:00",1083,2,"NB_MID",1,"North",852,0,NA,13040,54,789
"1254",1830,1830,1830,3657,26,2,18,"09:00",1083,3,"NB_OS",1,"North",845,0,NA,13552,28,812
"1255",1831,1831,1831,3661,26,2,18,"10:00",1083,1,"NB_NS",1,"North",594,0,NA,13742,71,538
"1256",1832,1832,1832,3662,26,2,18,"10:00",1083,2,"NB_MID",1,"North",633,0,NA,14608,63,589
"1257",1833,1833,1833,3663,26,2,18,"10:00",1083,3,"NB_OS",1,"North",526,0,NA,15592,57,490
"1258",1834,1834,1834,3667,26,2,18,"11:00",1083,1,"NB_NS",1,"North",558,0,NA,13666,61,506
"1259",1835,1835,1835,3668,26,2,18,"11:00",1083,2,"NB_MID",1,"North",630,0,NA,14748,56,585
"1260",1836,1836,1836,3669,26,2,18,"11:00",1083,3,"NB_OS",1,"North",473,0,NA,15447,34,452
"1261",1837,1837,1837,3673,26,2,18,"12:00",1083,1,"NB_NS",1,"North",616,0,NA,13700,63,561
"1262",1838,1838,1838,3674,26,2,18,"12:00",1083,2,"NB_MID",1,"North",639,0,NA,14740,47,601
"1263",1839,1839,1839,3675,26,2,18,"12:00",1083,3,"NB_OS",1,"North",538,0,NA,15500,41,513
"1264",1840,1840,1840,3679,26,2,18,"13:00",1083,1,"NB_NS",1,"North",586,0,NA,13602,63,534
"1265",1841,1841,1841,3680,26,2,18,"13:00",1083,2,"NB_MID",1,"North",583,0,NA,14828,53,548
"1266",1842,1842,1842,3681,26,2,18,"13:00",1083,3,"NB_OS",1,"North",498,0,NA,15537,50,465
"1267",1843,1843,1843,3685,26,2,18,"14:00",1083,1,"NB_NS",1,"North",557,0,NA,13800,68,503
"1268",1844,1844,1844,3686,26,2,18,"14:00",1083,2,"NB_MID",1,"North",540,0,NA,15145,96,482
"1269",1845,1845,1845,3687,26,2,18,"14:00",1083,3,"NB_OS",1,"North",496,0,NA,15532,40,470
"1270",1846,1846,1846,3691,26,2,18,"15:00",1083,1,"NB_NS",1,"North",689,0,NA,13016,64,624
"1271",1847,1847,1847,3692,26,2,18,"15:00",1083,2,"NB_MID",1,"North",568,0,NA,14448,56,531
"1272",1848,1848,1848,3693,26,2,18,"15:00",1083,3,"NB_OS",1,"North",588,0,NA,15057,31,565
"1273",1849,1849,1849,3697,26,2,18,"16:00",1083,1,"NB_NS",1,"North",963,0,NA,11869,40,909
"1274",1850,1850,1850,3698,26,2,18,"16:00",1083,2,"NB_MID",1,"North",681,0,NA,13874,37,650
"1275",1851,1851,1851,3699,26,2,18,"16:00",1083,3,"NB_OS",1,"North",726,0,NA,14452,30,701
"1276",1852,1852,1852,3703,26,2,18,"17:00",1083,1,"NB_NS",1,"North",869,0,NA,12370,20,840
"1277",1853,1853,1853,3704,26,2,18,"17:00",1083,2,"NB_MID",1,"North",742,0,NA,13504,13,726
"1278",1854,1854,1854,3705,26,2,18,"17:00",1083,3,"NB_OS",1,"North",865,0,NA,13691,9,852
"1279",1855,1855,1855,3709,26,2,18,"18:00",1083,1,"NB_NS",1,"North",607,0,NA,13320,15,588
"1280",1856,1856,1856,3710,26,2,18,"18:00",1083,2,"NB_MID",1,"North",554,0,NA,14194,16,540
"1281",1857,1857,1857,3711,26,2,18,"18:00",1083,3,"NB_OS",1,"North",644,0,NA,14502,16,633
"1282",1858,1858,1858,3715,26,2,18,"19:00",1083,1,"NB_NS",1,"North",363,0,NA,14457,28,343
"1283",1859,1859,1859,3716,26,2,18,"19:00",1083,2,"NB_MID",1,"North",405,0,NA,15461,7,397
"1284",1860,1860,1860,3717,26,2,18,"19:00",1083,3,"NB_OS",1,"North",363,0,NA,16098,19,356
"1285",1861,1861,1861,3721,26,2,18,"20:00",1083,1,"NB_NS",1,"North",282,0,NA,15401,11,275
"1286",1862,1862,1862,3722,26,2,18,"20:00",1083,2,"NB_MID",1,"North",300,0,NA,15933,7,293
"1287",1863,1863,1863,3723,26,2,18,"20:00",1083,3,"NB_OS",1,"North",236,0,NA,16239,21,229
"1288",1864,1864,1864,3727,26,2,18,"21:00",1083,1,"NB_NS",1,"North",222,0,NA,15224,32,208
"1289",1865,1865,1865,3728,26,2,18,"21:00",1083,2,"NB_MID",1,"North",231,0,NA,16099,13,226
"1290",1866,1866,1866,3729,26,2,18,"21:00",1083,3,"NB_OS",1,"North",128,0,NA,16322,8,127
"1291",1867,1867,1867,3733,26,2,18,"22:00",1083,1,"NB_NS",1,"North",163,0,NA,15612,55,151
"1292",1868,1868,1868,3734,26,2,18,"22:00",1083,2,"NB_MID",1,"North",190,0,NA,15966,16,184
"1293",1869,1869,1869,3735,26,2,18,"22:00",1083,3,"NB_OS",1,"North",102,0,NA,16800,29,99
"1294",1870,1870,1870,3739,26,2,18,"23:00",1083,1,"NB_NS",1,"North",80,0,NA,15326,62,71
"1295",1871,1871,1871,3740,26,2,18,"23:00",1083,2,"NB_MID",1,"North",110,0,NA,16851,55,102
"1296",1872,1872,1872,3741,26,2,18,"23:00",1083,3,"NB_OS",1,"North",37,0,NA,16599,0,37
"1297",1873,1873,1873,3745,27,2,18,"00:00",1083,1,"NB_NS",1,"North",37,0,NA,15578,54,35
"1298",1874,1874,1874,3746,27,2,18,"00:00",1083,2,"NB_MID",1,"North",68,0,NA,16262,44,64
"1299",1875,1875,1875,3747,27,2,18,"00:00",1083,3,"NB_OS",1,"North",14,0,NA,16686,71,13
"1300",1876,1876,1876,3751,27,2,18,"01:00",1083,1,"NB_NS",1,"North",15,0,NA,16389,133,13
"1301",1877,1877,1877,3752,27,2,18,"01:00",1083,2,"NB_MID",1,"North",33,0,NA,17155,61,31
"1302",1878,1878,1878,3753,27,2,18,"01:00",1083,3,"NB_OS",1,"North",8,0,NA,15625,125,7
"1303",1879,1879,1879,3757,27,2,18,"02:00",1083,1,"NB_NS",1,"North",22,0,NA,15455,136,19
"1304",1880,1880,1880,3758,27,2,18,"02:00",1083,2,"NB_MID",1,"North",18,0,NA,16636,111,16
"1305",1881,1881,1881,3759,27,2,18,"02:00",1083,3,"NB_OS",1,"North",4,0,NA,16875,250,3
"1306",1882,1882,1882,3763,27,2,18,"03:00",1083,1,"NB_NS",1,"North",22,0,NA,15934,45,20
"1307",1883,1883,1883,3764,27,2,18,"03:00",1083,2,"NB_MID",1,"North",19,0,NA,16199,53,18
"1308",1884,1884,1884,3765,27,2,18,"03:00",1083,3,"NB_OS",1,"North",1,0,NA,16111,1000,0
"1309",1885,1885,1885,3769,27,2,18,"04:00",1083,1,"NB_NS",1,"North",41,0,NA,16701,122,36
"1310",1886,1886,1886,3770,27,2,18,"04:00",1083,2,"NB_MID",1,"North",48,0,NA,16082,21,47
"1311",1887,1887,1887,3771,27,2,18,"04:00",1083,3,"NB_OS",1,"North",16,0,NA,16007,0,16
"1312",1888,1888,1888,3775,27,2,18,"05:00",1083,1,"NB_NS",1,"North",145,0,NA,16308,14,138
"1313",1889,1889,1889,3776,27,2,18,"05:00",1083,2,"NB_MID",1,"North",155,0,NA,16231,58,146
"1314",1890,1890,1890,3777,27,2,18,"05:00",1083,3,"NB_OS",1,"North",48,0,NA,15984,0,48
"1315",1891,1891,1891,3781,27,2,18,"06:00",1083,1,"NB_NS",1,"North",331,0,NA,14553,33,311
"1316",1892,1892,1892,3782,27,2,18,"06:00",1083,2,"NB_MID",1,"North",477,0,NA,15049,40,453
"1317",1893,1893,1893,3783,27,2,18,"06:00",1083,3,"NB_OS",1,"North",417,0,NA,15428,7,414
"1318",1894,1894,1894,3787,27,2,18,"07:00",1083,1,"NB_NS",1,"North",716,0,NA,10002,38,675
"1319",1895,1895,1895,3788,27,2,18,"07:00",1083,2,"NB_MID",1,"North",949,0,NA,7842,16,926
"1320",1896,1896,1896,3789,27,2,18,"07:00",1083,3,"NB_OS",1,"North",999,0,NA,8161,18,978
"1321",1897,1897,1897,3793,27,2,18,"08:00",1083,1,"NB_NS",1,"North",794,0,NA,6420,47,742
"1322",1898,1898,1898,3794,27,2,18,"08:00",1083,2,"NB_MID",1,"North",907,0,NA,5935,32,869
"1323",1899,1899,1899,3795,27,2,18,"08:00",1083,3,"NB_OS",1,"North",855,0,NA,6370,27,819
"1324",1900,1900,1900,3799,27,2,18,"09:00",1083,1,"NB_NS",1,"North",780,0,NA,9812,42,729
"1325",1901,1901,1901,3800,27,2,18,"09:00",1083,2,"NB_MID",1,"North",831,0,NA,8419,35,789
"1326",1902,1902,1902,3801,27,2,18,"09:00",1083,3,"NB_OS",1,"North",815,0,NA,8691,27,786
"1327",1903,1903,1903,3805,27,2,18,"10:00",1083,1,"NB_NS",1,"North",523,0,NA,14089,61,478
"1328",1904,1904,1904,3806,27,2,18,"10:00",1083,2,"NB_MID",1,"North",604,0,NA,14673,58,562
"1329",1905,1905,1905,3807,27,2,18,"10:00",1083,3,"NB_OS",1,"North",529,0,NA,15540,36,508
"1330",1906,1906,1906,3811,27,2,18,"11:00",1083,1,"NB_NS",1,"North",482,0,NA,13925,87,421
"1331",1907,1907,1907,3812,27,2,18,"11:00",1083,2,"NB_MID",1,"North",558,0,NA,14775,50,522
"1332",1908,1908,1908,3813,27,2,18,"11:00",1083,3,"NB_OS",1,"North",451,0,NA,15615,42,429
"1333",1909,1909,1909,3817,27,2,18,"12:00",1083,1,"NB_NS",1,"North",547,0,NA,13610,66,499
"1334",1910,1910,1910,3818,27,2,18,"12:00",1083,2,"NB_MID",1,"North",566,0,NA,14388,57,524
"1335",1911,1911,1911,3819,27,2,18,"12:00",1083,3,"NB_OS",1,"North",451,0,NA,15633,40,430
"1336",1912,1912,1912,3823,27,2,18,"13:00",1083,1,"NB_NS",1,"North",561,0,NA,14097,78,505
"1337",1913,1913,1913,3824,27,2,18,"13:00",1083,2,"NB_MID",1,"North",498,0,NA,14828,54,461
"1338",1914,1914,1914,3825,27,2,18,"13:00",1083,3,"NB_OS",1,"North",452,0,NA,15588,49,426
"1339",1915,1915,1915,3829,27,2,18,"14:00",1083,1,"NB_NS",1,"North",562,0,NA,13851,71,507
"1340",1916,1916,1916,3830,27,2,18,"14:00",1083,2,"NB_MID",1,"North",521,0,NA,14830,46,490
"1341",1917,1917,1917,3831,27,2,18,"14:00",1083,3,"NB_OS",1,"North",417,0,NA,15448,38,399
"1342",1918,1918,1918,3835,27,2,18,"15:00",1083,1,"NB_NS",1,"North",628,0,NA,13348,61,575
"1343",1919,1919,1919,3836,27,2,18,"15:00",1083,2,"NB_MID",1,"North",514,0,NA,14661,45,484
"1344",1920,1920,1920,3837,27,2,18,"15:00",1083,3,"NB_OS",1,"North",512,0,NA,15098,35,493
"1345",1921,1921,1921,3841,27,2,18,"16:00",1083,1,"NB_NS",1,"North",841,0,NA,12779,48,784
"1346",1922,1922,1922,3842,27,2,18,"16:00",1083,2,"NB_MID",1,"North",699,0,NA,13996,34,666
"1347",1923,1923,1923,3843,27,2,18,"16:00",1083,3,"NB_OS",1,"North",725,0,NA,14544,18,710
"1348",1924,1924,1924,3847,27,2,18,"17:00",1083,1,"NB_NS",1,"North",840,0,NA,12299,31,801
"1349",1925,1925,1925,3848,27,2,18,"17:00",1083,2,"NB_MID",1,"North",687,0,NA,13501,13,668
"1350",1926,1926,1926,3849,27,2,18,"17:00",1083,3,"NB_OS",1,"North",808,0,NA,14030,22,787
"1351",1927,1927,1927,3853,27,2,18,"18:00",1083,1,"NB_NS",1,"North",567,0,NA,12966,18,547
"1352",1928,1928,1928,3854,27,2,18,"18:00",1083,2,"NB_MID",1,"North",517,0,NA,13950,14,504
"1353",1929,1929,1929,3855,27,2,18,"18:00",1083,3,"NB_OS",1,"North",589,0,NA,14174,17,576
"1354",1930,1930,1930,3859,27,2,18,"19:00",1083,1,"NB_NS",1,"North",438,0,NA,13722,14,422
"1355",1931,1931,1931,3860,27,2,18,"19:00",1083,2,"NB_MID",1,"North",491,0,NA,14274,16,481
"1356",1932,1932,1932,3861,27,2,18,"19:00",1083,3,"NB_OS",1,"North",393,0,NA,15055,3,392
"1357",1933,1933,1933,3865,27,2,18,"20:00",1083,1,"NB_NS",1,"North",268,0,NA,14826,22,256
"1358",1934,1934,1934,3866,27,2,18,"20:00",1083,2,"NB_MID",1,"North",365,0,NA,15090,5,359
"1359",1935,1935,1935,3867,27,2,18,"20:00",1083,3,"NB_OS",1,"North",253,0,NA,15610,16,249
"1360",1936,1936,1936,3871,27,2,18,"21:00",1083,1,"NB_NS",1,"North",227,0,NA,14788,13,221
"1361",1937,1937,1937,3872,27,2,18,"21:00",1083,2,"NB_MID",1,"North",267,0,NA,15568,19,261
"1362",1938,1938,1938,3873,27,2,18,"21:00",1083,3,"NB_OS",1,"North",147,0,NA,16319,0,147
"1363",1939,1939,1939,3877,27,2,18,"22:00",1083,1,"NB_NS",1,"North",128,0,NA,15072,23,121
"1364",1940,1940,1940,3878,27,2,18,"22:00",1083,2,"NB_MID",1,"North",186,0,NA,15993,11,183
"1365",1941,1941,1941,3879,27,2,18,"22:00",1083,3,"NB_OS",1,"North",111,0,NA,15896,9,110
"1366",1942,1942,1942,3883,27,2,18,"23:00",1083,1,"NB_NS",1,"North",86,0,NA,15132,47,78
"1367",1943,1943,1943,3884,27,2,18,"23:00",1083,2,"NB_MID",1,"North",110,0,NA,15694,9,108
"1368",1944,1944,1944,3885,27,2,18,"23:00",1083,3,"NB_OS",1,"North",37,0,NA,16389,54,35
"1369",1945,1945,1945,3889,28,2,18,"00:00",1083,1,"NB_NS",1,"North",52,0,NA,14824,38,50
"1370",1946,1946,1946,3890,28,2,18,"00:00",1083,2,"NB_MID",1,"North",60,0,NA,15954,17,59
"1371",1947,1947,1947,3891,28,2,18,"00:00",1083,3,"NB_OS",1,"North",18,0,NA,16528,56,17
"1372",1948,1948,1948,3895,28,2,18,"01:00",1083,1,"NB_NS",1,"North",31,0,NA,16918,65,29
"1373",1949,1949,1949,3896,28,2,18,"01:00",1083,2,"NB_MID",1,"North",45,0,NA,15562,67,41
"1374",1950,1950,1950,3897,28,2,18,"01:00",1083,3,"NB_OS",1,"North",9,0,NA,16512,0,9
"1375",1951,1951,1951,3901,28,2,18,"02:00",1083,1,"NB_NS",1,"North",21,0,NA,16601,48,20
"1376",1952,1952,1952,3902,28,2,18,"02:00",1083,2,"NB_MID",1,"North",31,0,NA,16577,97,28
"1377",1953,1953,1953,3903,28,2,18,"02:00",1083,3,"NB_OS",1,"North",5,0,NA,18944,200,4
"1378",1954,1954,1954,3907,28,2,18,"03:00",1083,1,"NB_NS",1,"North",23,0,NA,15217,43,21
"1379",1955,1955,1955,3908,28,2,18,"03:00",1083,2,"NB_MID",1,"North",21,0,NA,14894,143,18
"1380",1956,1956,1956,3909,28,2,18,"03:00",1083,3,"NB_OS",1,"North",5,0,NA,16555,0,5
"1381",1957,1957,1957,3913,28,2,18,"04:00",1083,1,"NB_NS",1,"North",45,0,NA,14963,89,41
"1382",1958,1958,1958,3914,28,2,18,"04:00",1083,2,"NB_MID",1,"North",54,0,NA,14573,111,47
"1383",1959,1959,1959,3915,28,2,18,"04:00",1083,3,"NB_OS",1,"North",16,0,NA,15347,62,15
"1384",1960,1960,1960,3919,28,2,18,"05:00",1083,1,"NB_NS",1,"North",170,0,NA,15565,29,160
"1385",1961,1961,1961,3920,28,2,18,"05:00",1083,2,"NB_MID",1,"North",152,0,NA,16056,46,144
"1386",1962,1962,1962,3921,28,2,18,"05:00",1083,3,"NB_OS",1,"North",37,0,NA,15833,27,36
"1387",1963,1963,1963,3925,28,2,18,"06:00",1083,1,"NB_NS",1,"North",320,0,NA,14289,41,296
"1388",1964,1964,1964,3926,28,2,18,"06:00",1083,2,"NB_MID",1,"North",460,0,NA,14646,37,441
"1389",1965,1965,1965,3927,28,2,18,"06:00",1083,3,"NB_OS",1,"North",408,0,NA,15219,10,404
"1390",1966,1966,1966,3931,28,2,18,"07:00",1083,1,"NB_NS",1,"North",802,0,NA,11524,31,760
"1391",1967,1967,1967,3932,28,2,18,"07:00",1083,2,"NB_MID",1,"North",1058,0,NA,9259,22,1025
"1392",1968,1968,1968,3933,28,2,18,"07:00",1083,3,"NB_OS",1,"North",1079,0,NA,9472,17,1058
"1393",1969,1969,1969,3937,28,2,18,"08:00",1083,1,"NB_NS",1,"North",900,0,NA,8012,24,859
"1394",1970,1970,1970,3938,28,2,18,"08:00",1083,2,"NB_MID",1,"North",847,0,NA,6103,30,809
"1395",1971,1971,1971,3939,28,2,18,"08:00",1083,3,"NB_OS",1,"North",861,0,NA,6815,43,803
"1396",1972,1972,1972,3943,28,2,18,"09:00",1083,1,"NB_NS",1,"North",784,0,NA,10823,55,720
"1397",1973,1973,1973,3944,28,2,18,"09:00",1083,2,"NB_MID",1,"North",876,0,NA,9720,29,843
"1398",1974,1974,1974,3945,28,2,18,"09:00",1083,3,"NB_OS",1,"North",878,0,NA,9906,32,844
"1399",1975,1975,1975,3949,28,2,18,"10:00",1083,1,"NB_NS",1,"North",542,0,NA,13653,59,496
"1400",1976,1976,1976,3950,28,2,18,"10:00",1083,2,"NB_MID",1,"North",633,0,NA,14635,73,582
"1401",1977,1977,1977,3951,28,2,18,"10:00",1083,3,"NB_OS",1,"North",510,0,NA,15525,25,494
"1402",1978,1978,1978,3955,28,2,18,"11:00",1083,1,"NB_NS",1,"North",489,0,NA,13951,88,430
"1403",1979,1979,1979,3956,28,2,18,"11:00",1083,2,"NB_MID",1,"North",593,0,NA,14667,78,537
"1404",1980,1980,1980,3957,28,2,18,"11:00",1083,3,"NB_OS",1,"North",440,0,NA,15547,25,427
"1405",1981,1981,1981,3961,28,2,18,"12:00",1083,1,"NB_NS",1,"North",582,0,NA,13532,62,528
"1406",1982,1982,1982,3962,28,2,18,"12:00",1083,2,"NB_MID",1,"North",592,0,NA,14566,42,559
"1407",1983,1983,1983,3963,28,2,18,"12:00",1083,3,"NB_OS",1,"North",453,0,NA,15746,46,431
"1408",1984,1984,1984,3967,28,2,18,"13:00",1083,1,"NB_NS",1,"North",539,0,NA,13817,58,495
"1409",1985,1985,1985,3968,28,2,18,"13:00",1083,2,"NB_MID",1,"North",521,0,NA,14597,46,492
"1410",1986,1986,1986,3969,28,2,18,"13:00",1083,3,"NB_OS",1,"North",428,0,NA,15894,33,412
"1411",1987,1987,1987,3973,28,2,18,"14:00",1083,1,"NB_NS",1,"North",571,0,NA,13803,75,511
"1412",1988,1988,1988,3974,28,2,18,"14:00",1083,2,"NB_MID",1,"North",532,0,NA,14719,51,497
"1413",1989,1989,1989,3975,28,2,18,"14:00",1083,3,"NB_OS",1,"North",452,0,NA,15237,44,430
"1414",1990,1990,1990,3979,28,2,18,"15:00",1083,1,"NB_NS",1,"North",670,0,NA,12616,70,607
"1415",1991,1991,1991,3980,28,2,18,"15:00",1083,2,"NB_MID",1,"North",542,0,NA,14194,65,501
"1416",1992,1992,1992,3981,28,2,18,"15:00",1083,3,"NB_OS",1,"North",544,0,NA,14698,40,520
"1417",1993,1993,1993,3985,28,2,18,"16:00",1083,1,"NB_NS",1,"North",861,0,NA,11807,34,822
"1418",1994,1994,1994,3986,28,2,18,"16:00",1083,2,"NB_MID",1,"North",647,0,NA,13472,34,616
"1419",1995,1995,1995,3987,28,2,18,"16:00",1083,3,"NB_OS",1,"North",714,0,NA,14335,14,700
"1420",1996,1996,1996,3991,28,2,18,"17:00",1083,1,"NB_NS",1,"North",817,0,NA,11445,24,778
"1421",1997,1997,1997,3992,28,2,18,"17:00",1083,2,"NB_MID",1,"North",653,0,NA,13122,20,631
"1422",1998,1998,1998,3993,28,2,18,"17:00",1083,3,"NB_OS",1,"North",711,0,NA,13668,21,695
"1423",1999,1999,1999,3997,28,2,18,"18:00",1083,1,"NB_NS",1,"North",605,0,NA,12672,28,580
"1424",2000,2000,2000,3998,28,2,18,"18:00",1083,2,"NB_MID",1,"North",573,0,NA,13301,21,555
"1425",2001,2001,2001,3999,28,2,18,"18:00",1083,3,"NB_OS",1,"North",547,0,NA,14009,20,535
"1426",2002,2002,2002,4003,28,2,18,"19:00",1083,1,"NB_NS",1,"North",402,0,NA,13567,30,382
"1427",2003,2003,2003,4004,28,2,18,"19:00",1083,2,"NB_MID",1,"North",419,0,NA,14222,14,408
"1428",2004,2004,2004,4005,28,2,18,"19:00",1083,3,"NB_OS",1,"North",348,0,NA,14947,9,345
"1429",2005,2005,2005,4009,28,2,18,"20:00",1083,1,"NB_NS",1,"North",280,0,NA,14172,21,269
"1430",2006,2006,2006,4010,28,2,18,"20:00",1083,2,"NB_MID",1,"North",301,0,NA,15014,10,294
"1431",2007,2007,2007,4011,28,2,18,"20:00",1083,3,"NB_OS",1,"North",232,0,NA,15326,4,227
"1432",2008,2008,2008,4015,28,2,18,"21:00",1083,1,"NB_NS",1,"North",206,0,NA,14756,10,200
"1433",2009,2009,2009,4016,28,2,18,"21:00",1083,2,"NB_MID",1,"North",232,0,NA,15122,4,229
"1434",2010,2010,2010,4017,28,2,18,"21:00",1083,3,"NB_OS",1,"North",121,0,NA,15673,8,120
"1435",2011,2011,2011,4021,28,2,18,"22:00",1083,1,"NB_NS",1,"North",133,0,NA,15058,45,122
"1436",2012,2012,2012,4022,28,2,18,"22:00",1083,2,"NB_MID",1,"North",180,0,NA,15054,6,177
"1437",2013,2013,2013,4023,28,2,18,"22:00",1083,3,"NB_OS",1,"North",102,0,NA,15904,20,100
"1438",2014,2014,2014,4027,28,2,18,"23:00",1083,1,"NB_NS",1,"North",89,0,NA,15421,22,83
"1439",2015,2015,2015,4028,28,2,18,"23:00",1083,2,"NB_MID",1,"North",117,0,NA,15707,17,115
"1440",2016,2016,2016,4029,28,2,18,"23:00",1083,3,"NB_OS",1,"North",37,0,NA,15195,0,36
