"","Sdate","Cosit","LaneNumber","LaneDescription","LaneDirection","DirectionDescription","Volume","Flags","Flag.Text","AvgSpeed","PmlHGV","Class2Volume"
"316","03/02/18 04:00",1083,4,"SB_OS",2,"South",17,0,NA,18480,0,16
"317","03/02/18 04:00",1083,5,"SB_MID",2,"South",72,0,NA,17878,0,69
"318","03/02/18 04:00",1083,6,"SB_NS",2,"South",72,0,NA,17106,28,69
"319","03/02/18 05:00",1083,1,"NB_NS",1,"North",77,0,NA,16266,52,73
"320","03/02/18 05:00",1083,2,"NB_MID",1,"North",104,0,NA,16763,19,102
"321","03/02/18 05:00",1083,3,"NB_OS",1,"North",21,0,NA,17116,0,21
"322","03/02/18 05:00",1083,4,"SB_OS",2,"South",24,0,NA,17072,42,22
"323","03/02/18 05:00",1083,5,"SB_MID",2,"South",61,0,NA,18215,0,58
"324","03/02/18 05:00",1083,6,"SB_NS",2,"South",88,0,NA,17087,34,84
"325","03/02/18 06:00",1083,1,"NB_NS",1,"North",127,0,NA,16605,47,116
"326","03/02/18 06:00",1083,2,"NB_MID",1,"North",146,0,NA,16927,68,134
"327","03/02/18 06:00",1083,3,"NB_OS",1,"North",80,0,NA,17219,25,76
"328","03/02/18 06:00",1083,4,"SB_OS",2,"South",51,0,NA,17658,0,49
"329","03/02/18 06:00",1083,5,"SB_MID",2,"South",116,0,NA,17179,43,103
"330","03/02/18 06:00",1083,6,"SB_NS",2,"South",144,0,NA,16717,56,134
"331","03/02/18 07:00",1083,1,"NB_NS",1,"North",185,0,NA,16251,70,168
"332","03/02/18 07:00",1083,2,"NB_MID",1,"North",227,0,NA,16360,26,218
"333","03/02/18 07:00",1083,3,"NB_OS",1,"North",187,0,NA,16606,43,179
"334","03/02/18 07:00",1083,4,"SB_OS",2,"South",108,0,NA,17274,46,96
"335","03/02/18 07:00",1083,5,"SB_MID",2,"South",222,0,NA,17160,32,208
"336","03/02/18 07:00",1083,6,"SB_NS",2,"South",239,0,NA,16097,59,216
"337","03/02/18 08:00",1083,1,"NB_NS",1,"North",299,0,NA,14609,20,280
"338","03/02/18 08:00",1083,2,"NB_MID",1,"North",416,0,NA,15460,29,400
"339","03/02/18 08:00",1083,3,"NB_OS",1,"North",389,0,NA,16218,28,378
"340","03/02/18 08:00",1083,4,"SB_OS",2,"South",216,0,NA,16727,14,204
"341","03/02/18 08:00",1083,5,"SB_MID",2,"South",348,0,NA,16696,40,326
"342","03/02/18 08:00",1083,6,"SB_NS",2,"South",411,0,NA,16441,66,375
"343","03/02/18 09:00",1083,1,"NB_NS",1,"North",480,0,NA,13984,35,443
"344","03/02/18 09:00",1083,2,"NB_MID",1,"North",605,0,NA,14859,33,579
"345","03/02/18 09:00",1083,3,"NB_OS",1,"North",502,0,NA,15672,14,495
"346","03/02/18 09:00",1083,4,"SB_OS",2,"South",343,0,NA,16190,6,333
"347","03/02/18 09:00",1083,5,"SB_MID",2,"South",450,0,NA,16433,13,435
"348","03/02/18 09:00",1083,6,"SB_NS",2,"South",536,0,NA,15720,28,509
"349","03/02/18 10:00",1083,1,"NB_NS",1,"North",601,0,NA,13646,23,573
"350","03/02/18 10:00",1083,2,"NB_MID",1,"North",653,0,NA,14578,28,630
"351","03/02/18 10:00",1083,3,"NB_OS",1,"North",548,0,NA,15138,15,539
"352","03/02/18 10:00",1083,4,"SB_OS",2,"South",409,0,NA,15852,12,396
"353","03/02/18 10:00",1083,5,"SB_MID",2,"South",538,0,NA,15812,19,515
"354","03/02/18 10:00",1083,6,"SB_NS",2,"South",631,0,NA,15047,27,603
"355","03/02/18 11:00",1083,1,"NB_NS",1,"North",697,0,NA,12985,19,666
"356","03/02/18 11:00",1083,2,"NB_MID",1,"North",834,0,NA,13886,22,807
"357","03/02/18 11:00",1083,3,"NB_OS",1,"North",726,0,NA,14688,12,714
"358","03/02/18 11:00",1083,4,"SB_OS",2,"South",523,0,NA,15430,8,502
"359","03/02/18 11:00",1083,5,"SB_MID",2,"South",575,0,NA,15142,16,549
"360","03/02/18 11:00",1083,6,"SB_NS",2,"South",696,0,NA,14680,14,672
"361","03/02/18 12:00",1083,1,"NB_NS",1,"North",809,0,NA,12498,15,778
"362","03/02/18 12:00",1083,2,"NB_MID",1,"North",978,0,NA,12146,17,947
"363","03/02/18 12:00",1083,3,"NB_OS",1,"North",944,0,NA,12190,11,927
"364","03/02/18 12:00",1083,4,"SB_OS",2,"South",506,0,NA,15334,4,491
"365","03/02/18 12:00",1083,5,"SB_MID",2,"South",568,0,NA,14984,9,547
"366","03/02/18 12:00",1083,6,"SB_NS",2,"South",704,0,NA,14730,14,675
"367","03/02/18 13:00",1083,1,"NB_NS",1,"North",959,0,NA,9783,8,934
"368","03/02/18 13:00",1083,2,"NB_MID",1,"North",1036,0,NA,7104,17,1002
"369","03/02/18 13:00",1083,3,"NB_OS",1,"North",922,0,NA,7021,31,881
"370","03/02/18 13:00",1083,4,"SB_OS",2,"South",521,0,NA,15555,6,505
"371","03/02/18 13:00",1083,5,"SB_MID",2,"South",544,0,NA,15292,9,525
"372","03/02/18 13:00",1083,6,"SB_NS",2,"South",704,0,NA,14781,16,680
"373","03/02/18 14:00",1083,1,"NB_NS",1,"North",855,0,NA,8873,22,821
"374","03/02/18 14:00",1083,2,"NB_MID",1,"North",870,0,NA,9035,23,840
"375","03/02/18 14:00",1083,3,"NB_OS",1,"North",907,0,NA,9175,15,888
"376","03/02/18 14:00",1083,4,"SB_OS",2,"South",424,0,NA,15704,7,409
"377","03/02/18 14:00",1083,5,"SB_MID",2,"South",519,0,NA,15890,10,499
"378","03/02/18 14:00",1083,6,"SB_NS",2,"South",647,0,NA,15170,11,625
"379","03/02/18 15:00",1083,1,"NB_NS",1,"North",567,0,NA,13684,18,542
"380","03/02/18 15:00",1083,2,"NB_MID",1,"North",608,0,NA,14635,16,589
"381","03/02/18 15:00",1083,3,"NB_OS",1,"North",517,0,NA,15447,14,510
"382","03/02/18 15:00",1083,4,"SB_OS",2,"South",494,0,NA,16097,4,483
"383","03/02/18 15:00",1083,5,"SB_MID",2,"South",543,0,NA,15724,11,525
"384","03/02/18 15:00",1083,6,"SB_NS",2,"South",677,0,NA,15109,16,648
"385","03/02/18 16:00",1083,1,"NB_NS",1,"North",570,0,NA,13865,18,545
"386","03/02/18 16:00",1083,2,"NB_MID",1,"North",509,0,NA,14767,8,498
"387","03/02/18 16:00",1083,3,"NB_OS",1,"North",496,0,NA,15386,14,489
"388","03/02/18 16:00",1083,4,"SB_OS",2,"South",591,0,NA,15672,0,575
"389","03/02/18 16:00",1083,5,"SB_MID",2,"South",683,0,NA,15273,9,653
"390","03/02/18 16:00",1083,6,"SB_NS",2,"South",860,0,NA,13966,9,838
"391","03/02/18 17:00",1083,1,"NB_NS",1,"North",432,0,NA,12279,9,413
"392","03/02/18 17:00",1083,2,"NB_MID",1,"North",407,0,NA,12526,12,397
"393","03/02/18 17:00",1083,3,"NB_OS",1,"North",373,0,NA,12484,21,360
"394","03/02/18 17:00",1083,4,"SB_OS",2,"South",1235,0,NA,10730,4,1211
"395","03/02/18 17:00",1083,5,"SB_MID",2,"South",917,0,NA,7425,19,880
"396","03/02/18 17:00",1083,6,"SB_NS",2,"South",1095,0,NA,4633,30,1046
"397","03/02/18 18:00",1083,1,"NB_NS",1,"North",426,0,NA,13725,12,416
"398","03/02/18 18:00",1083,2,"NB_MID",1,"North",451,0,NA,14783,16,441
"399","03/02/18 18:00",1083,3,"NB_OS",1,"North",371,0,NA,15119,8,367
"400","03/02/18 18:00",1083,4,"SB_OS",2,"South",675,0,NA,12466,7,654
"401","03/02/18 18:00",1083,5,"SB_MID",2,"South",683,0,NA,10898,20,645
"402","03/02/18 18:00",1083,6,"SB_NS",2,"South",905,0,NA,9495,17,879
"403","03/02/18 19:00",1083,1,"NB_NS",1,"North",373,0,NA,14456,8,363
"404","03/02/18 19:00",1083,2,"NB_MID",1,"North",431,0,NA,15151,12,420
"405","03/02/18 19:00",1083,3,"NB_OS",1,"North",326,0,NA,16230,9,322
"406","03/02/18 19:00",1083,4,"SB_OS",2,"South",321,0,NA,16367,9,307
"407","03/02/18 19:00",1083,5,"SB_MID",2,"South",462,0,NA,16251,4,446
"408","03/02/18 19:00",1083,6,"SB_NS",2,"South",546,0,NA,15398,18,521
"409","03/02/18 20:00",1083,1,"NB_NS",1,"North",253,0,NA,14922,16,246
"410","03/02/18 20:00",1083,2,"NB_MID",1,"North",328,0,NA,15486,12,323
"411","03/02/18 20:00",1083,3,"NB_OS",1,"North",224,0,NA,16042,4,222
"412","03/02/18 20:00",1083,4,"SB_OS",2,"South",203,0,NA,16906,5,195
"413","03/02/18 20:00",1083,5,"SB_MID",2,"South",326,0,NA,16875,9,317
"414","03/02/18 20:00",1083,6,"SB_NS",2,"South",353,0,NA,16019,14,343
"415","03/02/18 21:00",1083,1,"NB_NS",1,"North",221,0,NA,14739,14,215
"416","03/02/18 21:00",1083,2,"NB_MID",1,"North",303,0,NA,15849,10,297
"417","03/02/18 21:00",1083,3,"NB_OS",1,"North",139,0,NA,16009,0,138
"418","03/02/18 21:00",1083,4,"SB_OS",2,"South",160,0,NA,16911,0,155
"419","03/02/18 21:00",1083,5,"SB_MID",2,"South",291,0,NA,16660,0,284
"420","03/02/18 21:00",1083,6,"SB_NS",2,"South",285,0,NA,15558,25,275
"421","03/02/18 22:00",1083,1,"NB_NS",1,"North",199,0,NA,15500,0,194
"422","03/02/18 22:00",1083,2,"NB_MID",1,"North",245,0,NA,15832,12,240
"423","03/02/18 22:00",1083,3,"NB_OS",1,"North",122,0,NA,16576,8,121
"424","03/02/18 22:00",1083,4,"SB_OS",2,"South",144,0,NA,17432,7,139
"425","03/02/18 22:00",1083,5,"SB_MID",2,"South",293,0,NA,16588,10,287
"426","03/02/18 22:00",1083,6,"SB_NS",2,"South",338,0,NA,15742,6,329
"427","03/02/18 23:00",1083,1,"NB_NS",1,"North",165,0,NA,15702,18,157
"428","03/02/18 23:00",1083,2,"NB_MID",1,"North",229,0,NA,15944,17,224
"429","03/02/18 23:00",1083,3,"NB_OS",1,"North",114,0,NA,16905,18,111
"430","03/02/18 23:00",1083,4,"SB_OS",2,"South",105,0,NA,17063,0,100
"431","03/02/18 23:00",1083,5,"SB_MID",2,"South",277,0,NA,17206,18,264
"432","03/02/18 23:00",1083,6,"SB_NS",2,"South",249,0,NA,15929,12,241
"433","04/02/18 00:00",1083,1,"NB_NS",1,"North",105,0,NA,16106,10,104
"434","04/02/18 00:00",1083,2,"NB_MID",1,"North",206,0,NA,16452,5,203
"435","04/02/18 00:00",1083,3,"NB_OS",1,"North",60,0,NA,17431,17,58
"436","04/02/18 00:00",1083,4,"SB_OS",2,"South",85,0,NA,17180,0,82
"437","04/02/18 00:00",1083,5,"SB_MID",2,"South",211,0,NA,17264,5,206
"438","04/02/18 00:00",1083,6,"SB_NS",2,"South",188,0,NA,16418,16,184
"439","04/02/18 01:00",1083,1,"NB_NS",1,"North",115,0,NA,15729,43,110
"440","04/02/18 01:00",1083,2,"NB_MID",1,"North",168,0,NA,16959,0,166
"441","04/02/18 01:00",1083,3,"NB_OS",1,"North",44,0,NA,17443,23,43
"442","04/02/18 01:00",1083,4,"SB_OS",2,"South",62,0,NA,17930,16,59
"443","04/02/18 01:00",1083,5,"SB_MID",2,"South",161,0,NA,17417,19,155
"444","04/02/18 01:00",1083,6,"SB_NS",2,"South",173,0,NA,16961,23,164
"445","04/02/18 02:00",1083,1,"NB_NS",1,"North",90,0,NA,15809,33,85
"446","04/02/18 02:00",1083,2,"NB_MID",1,"North",149,0,NA,16683,0,148
"447","04/02/18 02:00",1083,3,"NB_OS",1,"North",41,0,NA,18489,0,41
"448","04/02/18 02:00",1083,4,"SB_OS",2,"South",26,0,NA,18462,0,26
"449","04/02/18 02:00",1083,5,"SB_MID",2,"South",121,0,NA,18225,0,120
"450","04/02/18 02:00",1083,6,"SB_NS",2,"South",117,0,NA,16883,0,113
"451","04/02/18 03:00",1083,1,"NB_NS",1,"North",53,0,NA,15713,19,51
"452","04/02/18 03:00",1083,2,"NB_MID",1,"North",127,0,NA,16947,39,122
"453","04/02/18 03:00",1083,3,"NB_OS",1,"North",20,0,NA,18986,0,20
"454","04/02/18 03:00",1083,4,"SB_OS",2,"South",26,0,NA,19081,0,26
"455","04/02/18 03:00",1083,5,"SB_MID",2,"South",125,0,NA,17836,8,122
"456","04/02/18 03:00",1083,6,"SB_NS",2,"South",97,0,NA,17022,10,95
"457","04/02/18 04:00",1083,1,"NB_NS",1,"North",49,0,NA,15981,0,49
"458","04/02/18 04:00",1083,2,"NB_MID",1,"North",113,0,NA,16964,0,112
"459","04/02/18 04:00",1083,3,"NB_OS",1,"North",15,0,NA,19056,0,15
"460","04/02/18 04:00",1083,4,"SB_OS",2,"South",20,0,NA,17764,0,20
"461","04/02/18 04:00",1083,5,"SB_MID",2,"South",93,0,NA,18456,0,93
"462","04/02/18 04:00",1083,6,"SB_NS",2,"South",115,0,NA,17232,35,110
"463","04/02/18 05:00",1083,1,"NB_NS",1,"North",62,0,NA,16228,16,60
"464","04/02/18 05:00",1083,2,"NB_MID",1,"North",93,0,NA,16897,11,91
"465","04/02/18 05:00",1083,3,"NB_OS",1,"North",31,0,NA,17446,0,31
"466","04/02/18 05:00",1083,4,"SB_OS",2,"South",14,0,NA,17936,71,12
"467","04/02/18 05:00",1083,5,"SB_MID",2,"South",64,0,NA,18698,31,60
"468","04/02/18 05:00",1083,6,"SB_NS",2,"South",96,0,NA,17237,0,95
"469","04/02/18 06:00",1083,1,"NB_NS",1,"North",98,0,NA,16412,31,94
"470","04/02/18 06:00",1083,2,"NB_MID",1,"North",89,0,NA,17372,11,87
"471","04/02/18 06:00",1083,3,"NB_OS",1,"North",36,0,NA,17932,0,36
"472","04/02/18 06:00",1083,4,"SB_OS",2,"South",37,0,NA,17928,0,34
"473","04/02/18 06:00",1083,5,"SB_MID",2,"South",77,0,NA,17395,13,72
"474","04/02/18 06:00",1083,6,"SB_NS",2,"South",111,0,NA,17645,9,110
"475","04/02/18 07:00",1083,1,"NB_NS",1,"North",81,0,NA,16166,0,80
"476","04/02/18 07:00",1083,2,"NB_MID",1,"North",137,0,NA,16535,15,132
"477","04/02/18 07:00",1083,3,"NB_OS",1,"North",65,0,NA,15761,0,65
"478","04/02/18 07:00",1083,4,"SB_OS",2,"South",62,0,NA,17182,0,61
"479","04/02/18 07:00",1083,5,"SB_MID",2,"South",109,0,NA,17393,9,107
"480","04/02/18 07:00",1083,6,"SB_NS",2,"South",162,0,NA,17056,25,157
"481","04/02/18 08:00",1083,1,"NB_NS",1,"North",134,0,NA,15607,45,123
"482","04/02/18 08:00",1083,2,"NB_MID",1,"North",212,0,NA,15856,52,197
"483","04/02/18 08:00",1083,3,"NB_OS",1,"North",124,0,NA,16624,16,121
"484","04/02/18 08:00",1083,4,"SB_OS",2,"South",96,0,NA,16997,0,92
"485","04/02/18 08:00",1083,5,"SB_MID",2,"South",160,0,NA,16556,44,147
"486","04/02/18 08:00",1083,6,"SB_NS",2,"South",207,0,NA,16518,29,200
"487","04/02/18 09:00",1083,1,"NB_NS",1,"North",249,0,NA,14739,8,242
"488","04/02/18 09:00",1083,2,"NB_MID",1,"North",382,0,NA,15696,10,372
"489","04/02/18 09:00",1083,3,"NB_OS",1,"North",278,0,NA,16378,18,273
"490","04/02/18 09:00",1083,4,"SB_OS",2,"South",182,0,NA,16990,5,177
"491","04/02/18 09:00",1083,5,"SB_MID",2,"South",266,0,NA,17152,19,254
"492","04/02/18 09:00",1083,6,"SB_NS",2,"South",318,0,NA,15940,19,302
"493","04/02/18 10:00",1083,1,"NB_NS",1,"North",390,0,NA,14366,13,376
"494","04/02/18 10:00",1083,2,"NB_MID",1,"North",532,0,NA,15078,17,519
"495","04/02/18 10:00",1083,3,"NB_OS",1,"North",395,0,NA,16029,3,394
"496","04/02/18 10:00",1083,4,"SB_OS",2,"South",341,0,NA,16504,6,332
"497","04/02/18 10:00",1083,5,"SB_MID",2,"South",439,0,NA,16207,9,422
"498","04/02/18 10:00",1083,6,"SB_NS",2,"South",531,0,NA,15510,21,506
"499","04/02/18 11:00",1083,1,"NB_NS",1,"North",543,0,NA,13708,17,525
"500","04/02/18 11:00",1083,2,"NB_MID",1,"North",540,0,NA,14745,11,527
"501","04/02/18 11:00",1083,3,"NB_OS",1,"North",467,0,NA,15461,6,463
"502","04/02/18 11:00",1083,4,"SB_OS",2,"South",409,0,NA,16334,10,393
"503","04/02/18 11:00",1083,5,"SB_MID",2,"South",459,0,NA,16147,13,439
"504","04/02/18 11:00",1083,6,"SB_NS",2,"South",643,0,NA,15487,22,621
"505","04/02/18 12:00",1083,1,"NB_NS",1,"North",573,0,NA,13785,10,559
"506","04/02/18 12:00",1083,2,"NB_MID",1,"North",679,0,NA,14532,12,659
"507","04/02/18 12:00",1083,3,"NB_OS",1,"North",608,0,NA,15016,8,602
"508","04/02/18 12:00",1083,4,"SB_OS",2,"South",510,0,NA,16015,0,498
"509","04/02/18 12:00",1083,5,"SB_MID",2,"South",555,0,NA,15727,9,535
"510","04/02/18 12:00",1083,6,"SB_NS",2,"South",764,0,NA,15096,9,747
"511","04/02/18 13:00",1083,1,"NB_NS",1,"North",605,0,NA,13882,8,593
"512","04/02/18 13:00",1083,2,"NB_MID",1,"North",637,0,NA,14326,5,625
"513","04/02/18 13:00",1083,3,"NB_OS",1,"North",570,0,NA,15156,12,561
"514","04/02/18 13:00",1083,4,"SB_OS",2,"South",541,0,NA,16237,2,526
"515","04/02/18 13:00",1083,5,"SB_MID",2,"South",603,0,NA,15892,8,585
"516","04/02/18 13:00",1083,6,"SB_NS",2,"South",751,0,NA,15123,15,732
"517","04/02/18 14:00",1083,1,"NB_NS",1,"North",561,0,NA,14079,14,542
"518","04/02/18 14:00",1083,2,"NB_MID",1,"North",612,0,NA,14942,16,599
"519","04/02/18 14:00",1083,3,"NB_OS",1,"North",528,0,NA,15568,9,522
"520","04/02/18 14:00",1083,4,"SB_OS",2,"South",494,0,NA,16694,2,480
"521","04/02/18 14:00",1083,5,"SB_MID",2,"South",587,0,NA,15796,10,565
"522","04/02/18 14:00",1083,6,"SB_NS",2,"South",710,0,NA,15097,11,694
"523","04/02/18 15:00",1083,1,"NB_NS",1,"North",525,0,NA,14102,8,508
"524","04/02/18 15:00",1083,2,"NB_MID",1,"North",532,0,NA,15211,11,518
"525","04/02/18 15:00",1083,3,"NB_OS",1,"North",472,0,NA,15768,4,468
"526","04/02/18 15:00",1083,4,"SB_OS",2,"South",446,0,NA,16474,2,435
"527","04/02/18 15:00",1083,5,"SB_MID",2,"South",538,0,NA,16079,4,523
"528","04/02/18 15:00",1083,6,"SB_NS",2,"South",621,0,NA,15102,18,599
"529","04/02/18 16:00",1083,1,"NB_NS",1,"North",501,0,NA,14288,8,489
"530","04/02/18 16:00",1083,2,"NB_MID",1,"North",479,0,NA,15009,13,469
"531","04/02/18 16:00",1083,3,"NB_OS",1,"North",493,0,NA,15416,8,488
"532","04/02/18 16:00",1083,4,"SB_OS",2,"South",438,0,NA,16660,5,419
"533","04/02/18 16:00",1083,5,"SB_MID",2,"South",537,0,NA,16235,11,517
"534","04/02/18 16:00",1083,6,"SB_NS",2,"South",660,0,NA,15128,0,650
"535","04/02/18 17:00",1083,1,"NB_NS",1,"North",434,0,NA,14158,16,416
"536","04/02/18 17:00",1083,2,"NB_MID",1,"North",470,0,NA,15040,2,460
"537","04/02/18 17:00",1083,3,"NB_OS",1,"North",401,0,NA,15720,5,398
"538","04/02/18 17:00",1083,4,"SB_OS",2,"South",338,0,NA,16612,6,326
"539","04/02/18 17:00",1083,5,"SB_MID",2,"South",461,0,NA,15942,0,451
"540","04/02/18 17:00",1083,6,"SB_NS",2,"South",508,0,NA,15415,10,495
"541","04/02/18 18:00",1083,1,"NB_NS",1,"North",342,0,NA,14622,12,330
"542","04/02/18 18:00",1083,2,"NB_MID",1,"North",404,0,NA,15129,15,391
"543","04/02/18 18:00",1083,3,"NB_OS",1,"North",350,0,NA,15633,23,342
"544","04/02/18 18:00",1083,4,"SB_OS",2,"South",269,0,NA,16806,4,260
"545","04/02/18 18:00",1083,5,"SB_MID",2,"South",348,0,NA,16489,6,337
"546","04/02/18 18:00",1083,6,"SB_NS",2,"South",410,0,NA,15537,12,397
"547","04/02/18 19:00",1083,1,"NB_NS",1,"North",286,0,NA,15196,14,274
"548","04/02/18 19:00",1083,2,"NB_MID",1,"North",317,0,NA,15443,3,312
"549","04/02/18 19:00",1083,3,"NB_OS",1,"North",259,0,NA,16121,27,251
"550","04/02/18 19:00",1083,4,"SB_OS",2,"South",205,0,NA,17382,10,195
"551","04/02/18 19:00",1083,5,"SB_MID",2,"South",295,0,NA,16714,7,283
"552","04/02/18 19:00",1083,6,"SB_NS",2,"South",363,0,NA,15850,14,349
"553","04/02/18 20:00",1083,1,"NB_NS",1,"North",211,0,NA,15090,14,203
"554","04/02/18 20:00",1083,2,"NB_MID",1,"North",281,0,NA,16033,4,277
"555","04/02/18 20:00",1083,3,"NB_OS",1,"North",177,0,NA,15953,17,174
"556","04/02/18 20:00",1083,4,"SB_OS",2,"South",158,0,NA,17168,0,154
"557","04/02/18 20:00",1083,5,"SB_MID",2,"South",252,0,NA,16809,16,242
"558","04/02/18 20:00",1083,6,"SB_NS",2,"South",286,0,NA,16120,14,275
"559","04/02/18 21:00",1083,1,"NB_NS",1,"North",189,0,NA,15631,32,178
"560","04/02/18 21:00",1083,2,"NB_MID",1,"North",214,0,NA,16391,23,207
"561","04/02/18 21:00",1083,3,"NB_OS",1,"North",132,0,NA,16431,8,130
"562","04/02/18 21:00",1083,4,"SB_OS",2,"South",149,0,NA,17021,7,140
"563","04/02/18 21:00",1083,5,"SB_MID",2,"South",225,0,NA,16595,0,219
"564","04/02/18 21:00",1083,6,"SB_NS",2,"South",216,0,NA,16036,19,203
"565","04/02/18 22:00",1083,1,"NB_NS",1,"North",138,0,NA,15314,14,126
"566","04/02/18 22:00",1083,2,"NB_MID",1,"North",175,0,NA,15809,11,171
"567","04/02/18 22:00",1083,3,"NB_OS",1,"North",101,0,NA,16587,0,101
"568","04/02/18 22:00",1083,4,"SB_OS",2,"South",82,0,NA,17144,0,79
"569","04/02/18 22:00",1083,5,"SB_MID",2,"South",175,0,NA,17122,11,171
"570","04/02/18 22:00",1083,6,"SB_NS",2,"South",204,0,NA,15816,20,193
"571","04/02/18 23:00",1083,1,"NB_NS",1,"North",93,0,NA,15938,32,86
"572","04/02/18 23:00",1083,2,"NB_MID",1,"North",106,0,NA,16963,0,106
"573","04/02/18 23:00",1083,3,"NB_OS",1,"North",44,0,NA,16806,0,44
"574","04/02/18 23:00",1083,4,"SB_OS",2,"South",40,0,NA,17319,0,37
"575","04/02/18 23:00",1083,5,"SB_MID",2,"South",115,0,NA,17329,17,109
"576","04/02/18 23:00",1083,6,"SB_NS",2,"South",127,0,NA,16774,24,121
"577","05/02/18 00:00",1083,1,"NB_NS",1,"North",47,0,NA,15727,0,47
"578","05/02/18 00:00",1083,2,"NB_MID",1,"North",69,0,NA,16771,0,69
"579","05/02/18 00:00",1083,3,"NB_OS",1,"North",15,0,NA,17074,0,15
"580","05/02/18 00:00",1083,4,"SB_OS",2,"South",20,0,NA,17583,100,15
"581","05/02/18 00:00",1083,5,"SB_MID",2,"South",63,0,NA,17526,0,62
"582","05/02/18 00:00",1083,6,"SB_NS",2,"South",69,0,NA,17085,58,64
"583","05/02/18 01:00",1083,1,"NB_NS",1,"North",19,0,NA,16374,53,17
"584","05/02/18 01:00",1083,2,"NB_MID",1,"North",38,0,NA,15724,0,37
"585","05/02/18 01:00",1083,3,"NB_OS",1,"North",10,0,NA,15722,0,9
"586","05/02/18 01:00",1083,4,"SB_OS",2,"South",9,0,NA,16821,111,8
"587","05/02/18 01:00",1083,5,"SB_MID",2,"South",39,0,NA,17130,77,35
"588","05/02/18 01:00",1083,6,"SB_NS",2,"South",43,0,NA,16098,23,42
"589","05/02/18 02:00",1083,1,"NB_NS",1,"North",27,0,NA,18354,74,25
"590","05/02/18 02:00",1083,2,"NB_MID",1,"North",28,0,NA,16141,0,27
"591","05/02/18 02:00",1083,3,"NB_OS",1,"North",8,0,NA,15694,250,6
"592","05/02/18 02:00",1083,4,"SB_OS",2,"South",9,0,NA,14599,0,6
"593","05/02/18 02:00",1083,5,"SB_MID",2,"South",28,0,NA,16756,0,26
"594","05/02/18 02:00",1083,6,"SB_NS",2,"South",35,0,NA,16087,143,30
"595","05/02/18 03:00",1083,1,"NB_NS",1,"North",27,0,NA,17346,0,26
"596","05/02/18 03:00",1083,2,"NB_MID",1,"North",28,0,NA,17054,71,26
"597","05/02/18 03:00",1083,3,"NB_OS",1,"North",8,0,NA,15764,125,7
"598","05/02/18 03:00",1083,4,"SB_OS",2,"South",12,0,NA,17315,167,9
"599","05/02/18 03:00",1083,5,"SB_MID",2,"South",44,0,NA,16780,68,40
"600","05/02/18 03:00",1083,6,"SB_NS",2,"South",37,0,NA,17072,81,34
"601","05/02/18 04:00",1083,1,"NB_NS",1,"North",44,0,NA,15758,45,42
"602","05/02/18 04:00",1083,2,"NB_MID",1,"North",65,0,NA,16795,15,63
"603","05/02/18 04:00",1083,3,"NB_OS",1,"North",22,0,NA,16919,91,20
"604","05/02/18 04:00",1083,4,"SB_OS",2,"South",10,0,NA,18722,100,9
"605","05/02/18 04:00",1083,5,"SB_MID",2,"South",45,0,NA,17617,67,42
"606","05/02/18 04:00",1083,6,"SB_NS",2,"South",68,0,NA,17688,74,62
"607","05/02/18 05:00",1083,1,"NB_NS",1,"North",177,0,NA,16012,23,164
"608","05/02/18 05:00",1083,2,"NB_MID",1,"North",139,0,NA,16739,50,130
"609","05/02/18 05:00",1083,3,"NB_OS",1,"North",58,0,NA,17601,0,58
"610","05/02/18 05:00",1083,4,"SB_OS",2,"South",58,0,NA,17907,0,57
"611","05/02/18 05:00",1083,5,"SB_MID",2,"South",94,0,NA,17187,32,86
"612","05/02/18 05:00",1083,6,"SB_NS",2,"South",139,0,NA,16671,43,131
"613","05/02/18 06:00",1083,1,"NB_NS",1,"North",326,0,NA,15088,43,298
"614","05/02/18 06:00",1083,2,"NB_MID",1,"North",483,0,NA,15197,35,461
"615","05/02/18 06:00",1083,3,"NB_OS",1,"North",421,0,NA,15983,19,411
"616","05/02/18 06:00",1083,4,"SB_OS",2,"South",223,0,NA,17154,9,210
"617","05/02/18 06:00",1083,5,"SB_MID",2,"South",252,0,NA,17114,48,235
"618","05/02/18 06:00",1083,6,"SB_NS",2,"South",373,0,NA,16611,46,351
"619","05/02/18 07:00",1083,1,"NB_NS",1,"North",823,0,NA,10961,27,780
"620","05/02/18 07:00",1083,2,"NB_MID",1,"North",1114,0,NA,8917,27,1077
"621","05/02/18 07:00",1083,3,"NB_OS",1,"North",1193,0,NA,9328,24,1158
"622","05/02/18 07:00",1083,4,"SB_OS",2,"South",535,0,NA,15433,11,512
"623","05/02/18 07:00",1083,5,"SB_MID",2,"South",512,0,NA,15129,29,484
"624","05/02/18 07:00",1083,6,"SB_NS",2,"South",927,0,NA,14545,29,880
"625","05/02/18 08:00",1083,1,"NB_NS",1,"North",768,0,NA,6526,47,720
"626","05/02/18 08:00",1083,2,"NB_MID",1,"North",934,0,NA,5909,41,884
"627","05/02/18 08:00",1083,3,"NB_OS",1,"North",908,0,NA,6460,22,878
"628","05/02/18 08:00",1083,4,"SB_OS",2,"South",541,0,NA,15748,24,513
"629","05/02/18 08:00",1083,5,"SB_MID",2,"South",527,0,NA,15306,27,503
"630","05/02/18 08:00",1083,6,"SB_NS",2,"South",1043,0,NA,14352,38,987
"631","05/02/18 09:00",1083,1,"NB_NS",1,"North",664,0,NA,9949,51,616
