"","X.1","X","date","time","Cosit","LaneNumber","LaneDescription","LaneDirection","DirectionDescription","Volume","Flags","Flag.Text","AvgSpeed","PmlHGV","Class2Volume"
"1656",1656,3309,"23/02/18","23:00",1083,3,"NB_OS",1,"North",77,0,NA,17031,0,77
"1657",1657,3313,"24/02/18","00:00",1083,1,"NB_NS",1,"North",100,0,NA,15883,40,94
"1658",1658,3314,"24/02/18","00:00",1083,2,"NB_MID",1,"North",167,0,NA,16264,18,164
"1659",1659,3315,"24/02/18","00:00",1083,3,"NB_OS",1,"North",59,0,NA,17910,0,59
"1660",1660,3319,"24/02/18","01:00",1083,1,"NB_NS",1,"North",78,0,NA,15392,38,73
"1661",1661,3320,"24/02/18","01:00",1083,2,"NB_MID",1,"North",138,0,NA,16735,14,134
"1662",1662,3321,"24/02/18","01:00",1083,3,"NB_OS",1,"North",34,0,NA,17418,0,34
"1663",1663,3325,"24/02/18","02:00",1083,1,"NB_NS",1,"North",52,0,NA,16309,38,50
"1664",1664,3326,"24/02/18","02:00",1083,2,"NB_MID",1,"North",112,0,NA,16577,9,108
"1665",1665,3327,"24/02/18","02:00",1083,3,"NB_OS",1,"North",30,0,NA,17750,33,29
"1666",1666,3331,"24/02/18","03:00",1083,1,"NB_NS",1,"North",49,0,NA,16752,41,47
"1667",1667,3332,"24/02/18","03:00",1083,2,"NB_MID",1,"North",95,0,NA,17304,11,92
"1668",1668,3333,"24/02/18","03:00",1083,3,"NB_OS",1,"North",22,0,NA,17033,0,22
"1669",1669,3337,"24/02/18","04:00",1083,1,"NB_NS",1,"North",47,0,NA,16194,43,45
"1670",1670,3338,"24/02/18","04:00",1083,2,"NB_MID",1,"North",74,0,NA,17207,14,73
"1671",1671,3339,"24/02/18","04:00",1083,3,"NB_OS",1,"North",21,0,NA,18095,0,21
"1672",1672,3343,"24/02/18","05:00",1083,1,"NB_NS",1,"North",79,0,NA,16519,13,78
"1673",1673,3344,"24/02/18","05:00",1083,2,"NB_MID",1,"North",84,0,NA,16782,48,79
"1674",1674,3345,"24/02/18","05:00",1083,3,"NB_OS",1,"North",23,0,NA,17657,0,23
"1675",1675,3349,"24/02/18","06:00",1083,1,"NB_NS",1,"North",125,0,NA,16487,24,118
"1676",1676,3350,"24/02/18","06:00",1083,2,"NB_MID",1,"North",138,0,NA,16606,58,129
"1677",1677,3351,"24/02/18","06:00",1083,3,"NB_OS",1,"North",88,0,NA,17551,11,86
"1678",1678,3355,"24/02/18","07:00",1083,1,"NB_NS",1,"North",182,0,NA,15856,71,161
"1679",1679,3356,"24/02/18","07:00",1083,2,"NB_MID",1,"North",254,0,NA,16651,28,242
"1680",1680,3357,"24/02/18","07:00",1083,3,"NB_OS",1,"North",173,0,NA,17176,35,166
"1681",1681,3361,"24/02/18","08:00",1083,1,"NB_NS",1,"North",332,0,NA,14335,27,313
"1682",1682,3362,"24/02/18","08:00",1083,2,"NB_MID",1,"North",459,0,NA,15506,37,432
"1683",1683,3363,"24/02/18","08:00",1083,3,"NB_OS",1,"North",385,0,NA,16237,23,371
"1684",1684,3367,"24/02/18","09:00",1083,1,"NB_NS",1,"North",472,0,NA,13806,28,443
"1685",1685,3368,"24/02/18","09:00",1083,2,"NB_MID",1,"North",607,0,NA,14888,26,582
"1686",1686,3369,"24/02/18","09:00",1083,3,"NB_OS",1,"North",469,0,NA,15654,28,453
"1687",1687,3373,"24/02/18","10:00",1083,1,"NB_NS",1,"North",529,0,NA,13798,32,490
"1688",1688,3374,"24/02/18","10:00",1083,2,"NB_MID",1,"North",606,0,NA,15116,25,583
"1689",1689,3375,"24/02/18","10:00",1083,3,"NB_OS",1,"North",476,0,NA,15333,23,461
"1690",1690,3379,"24/02/18","11:00",1083,1,"NB_NS",1,"North",568,0,NA,13648,19,539
"1691",1691,3380,"24/02/18","11:00",1083,2,"NB_MID",1,"North",659,0,NA,14422,14,644
"1692",1692,3381,"24/02/18","11:00",1083,3,"NB_OS",1,"North",595,0,NA,15193,12,587
"1693",1693,3385,"24/02/18","12:00",1083,1,"NB_NS",1,"North",670,0,NA,13782,12,641
"1694",1694,3386,"24/02/18","12:00",1083,2,"NB_MID",1,"North",677,0,NA,14596,10,662
"1695",1695,3387,"24/02/18","12:00",1083,3,"NB_OS",1,"North",615,0,NA,15730,20,601
"1696",1696,3391,"24/02/18","13:00",1083,1,"NB_NS",1,"North",617,0,NA,13620,11,596
"1697",1697,3392,"24/02/18","13:00",1083,2,"NB_MID",1,"North",695,0,NA,14364,16,677
"1698",1698,3393,"24/02/18","13:00",1083,3,"NB_OS",1,"North",643,0,NA,14221,19,626
"1699",1699,3397,"24/02/18","14:00",1083,1,"NB_NS",1,"North",598,0,NA,13676,18,567
"1700",1700,3398,"24/02/18","14:00",1083,2,"NB_MID",1,"North",643,0,NA,14576,22,620
"1701",1701,3399,"24/02/18","14:00",1083,3,"NB_OS",1,"North",598,0,NA,15449,12,588
"1702",1702,3403,"24/02/18","15:00",1083,1,"NB_NS",1,"North",642,0,NA,13755,9,616
"1703",1703,3404,"24/02/18","15:00",1083,2,"NB_MID",1,"North",645,0,NA,14512,19,622
"1704",1704,3405,"24/02/18","15:00",1083,3,"NB_OS",1,"North",561,0,NA,15381,12,548
"1705",1705,3409,"24/02/18","16:00",1083,1,"NB_NS",1,"North",629,0,NA,13793,14,607
"1706",1706,3410,"24/02/18","16:00",1083,2,"NB_MID",1,"North",584,0,NA,14788,15,569
"1707",1707,3411,"24/02/18","16:00",1083,3,"NB_OS",1,"North",515,0,NA,15548,16,502
"1708",1708,3415,"24/02/18","17:00",1083,1,"NB_NS",1,"North",554,0,NA,14103,7,537
"1709",1709,3416,"24/02/18","17:00",1083,2,"NB_MID",1,"North",532,0,NA,14809,21,511
"1710",1710,3417,"24/02/18","17:00",1083,3,"NB_OS",1,"North",457,0,NA,15556,22,446
"1711",1711,3421,"24/02/18","18:00",1083,1,"NB_NS",1,"North",422,0,NA,14381,17,407
"1712",1712,3422,"24/02/18","18:00",1083,2,"NB_MID",1,"North",519,0,NA,14817,13,508
"1713",1713,3423,"24/02/18","18:00",1083,3,"NB_OS",1,"North",436,0,NA,15607,9,432
"1714",1714,3427,"24/02/18","19:00",1083,1,"NB_NS",1,"North",326,0,NA,15333,21,313
"1715",1715,3428,"24/02/18","19:00",1083,2,"NB_MID",1,"North",411,0,NA,15641,12,405
"1716",1716,3429,"24/02/18","19:00",1083,3,"NB_OS",1,"North",330,0,NA,15931,6,326
"1717",1717,3433,"24/02/18","20:00",1083,1,"NB_NS",1,"North",243,0,NA,15031,4,238
"1718",1718,3434,"24/02/18","20:00",1083,2,"NB_MID",1,"North",311,0,NA,15706,10,306
"1719",1719,3435,"24/02/18","20:00",1083,3,"NB_OS",1,"North",221,0,NA,16341,5,220
"1720",1720,3439,"24/02/18","21:00",1083,1,"NB_NS",1,"North",216,0,NA,15367,19,207
"1721",1721,3440,"24/02/18","21:00",1083,2,"NB_MID",1,"North",304,0,NA,16469,16,298
"1722",1722,3441,"24/02/18","21:00",1083,3,"NB_OS",1,"North",165,0,NA,16860,18,162
"1723",1723,3445,"24/02/18","22:00",1083,1,"NB_NS",1,"North",193,0,NA,14968,26,183
"1724",1724,3446,"24/02/18","22:00",1083,2,"NB_MID",1,"North",236,0,NA,15935,4,235
"1725",1725,3447,"24/02/18","22:00",1083,3,"NB_OS",1,"North",145,0,NA,16916,21,141
"1726",1726,3451,"24/02/18","23:00",1083,1,"NB_NS",1,"North",122,0,NA,15638,16,116
"1727",1727,3452,"24/02/18","23:00",1083,2,"NB_MID",1,"North",233,0,NA,16168,9,226
"1728",1728,3453,"24/02/18","23:00",1083,3,"NB_OS",1,"North",109,0,NA,16751,9,108
"1729",1729,3457,"25/02/18","00:00",1083,1,"NB_NS",1,"North",105,0,NA,15439,10,102
"1730",1730,3458,"25/02/18","00:00",1083,2,"NB_MID",1,"North",174,0,NA,16255,17,169
"1731",1731,3459,"25/02/18","00:00",1083,3,"NB_OS",1,"North",62,0,NA,16815,0,62
"1732",1732,3463,"25/02/18","01:00",1083,1,"NB_NS",1,"North",85,0,NA,15471,12,80
"1733",1733,3464,"25/02/18","01:00",1083,2,"NB_MID",1,"North",168,0,NA,16181,6,166
"1734",1734,3465,"25/02/18","01:00",1083,3,"NB_OS",1,"North",48,0,NA,16823,0,47
"1735",1735,3469,"25/02/18","02:00",1083,1,"NB_NS",1,"North",83,0,NA,16566,12,82
"1736",1736,3470,"25/02/18","02:00",1083,2,"NB_MID",1,"North",153,0,NA,16661,0,152
"1737",1737,3471,"25/02/18","02:00",1083,3,"NB_OS",1,"North",29,0,NA,17768,0,29
"1738",1738,3475,"25/02/18","03:00",1083,1,"NB_NS",1,"North",43,0,NA,15833,47,40
"1739",1739,3476,"25/02/18","03:00",1083,2,"NB_MID",1,"North",106,0,NA,17052,9,104
"1740",1740,3477,"25/02/18","03:00",1083,3,"NB_OS",1,"North",22,0,NA,17828,0,22
"1741",1741,3481,"25/02/18","04:00",1083,1,"NB_NS",1,"North",36,0,NA,16528,0,36
"1742",1742,3482,"25/02/18","04:00",1083,2,"NB_MID",1,"North",84,0,NA,17120,24,81
"1743",1743,3483,"25/02/18","04:00",1083,3,"NB_OS",1,"North",16,0,NA,18906,0,16
"1744",1744,3487,"25/02/18","05:00",1083,1,"NB_NS",1,"North",63,0,NA,16080,0,63
"1745",1745,3488,"25/02/18","05:00",1083,2,"NB_MID",1,"North",71,0,NA,17011,28,69
"1746",1746,3489,"25/02/18","05:00",1083,3,"NB_OS",1,"North",12,0,NA,16320,0,12
"1747",1747,3493,"25/02/18","06:00",1083,1,"NB_NS",1,"North",102,0,NA,16901,49,96
"1748",1748,3494,"25/02/18","06:00",1083,2,"NB_MID",1,"North",109,0,NA,16366,46,103
"1749",1749,3495,"25/02/18","06:00",1083,3,"NB_OS",1,"North",61,0,NA,17568,0,61
"1750",1750,3499,"25/02/18","07:00",1083,1,"NB_NS",1,"North",106,0,NA,15708,38,99
"1751",1751,3500,"25/02/18","07:00",1083,2,"NB_MID",1,"North",180,0,NA,16807,33,174
"1752",1752,3501,"25/02/18","07:00",1083,3,"NB_OS",1,"North",81,0,NA,17202,25,79
"1753",1753,3505,"25/02/18","08:00",1083,1,"NB_NS",1,"North",173,0,NA,15181,35,162
"1754",1754,3506,"25/02/18","08:00",1083,2,"NB_MID",1,"North",292,0,NA,15847,24,281
"1755",1755,3507,"25/02/18","08:00",1083,3,"NB_OS",1,"North",150,0,NA,16578,13,146
"1756",1756,3511,"25/02/18","09:00",1083,1,"NB_NS",1,"North",321,0,NA,14706,22,308
"1757",1757,3512,"25/02/18","09:00",1083,2,"NB_MID",1,"North",522,0,NA,15662,17,507
"1758",1758,3513,"25/02/18","09:00",1083,3,"NB_OS",1,"North",369,0,NA,16509,8,366
"1759",1759,3517,"25/02/18","10:00",1083,1,"NB_NS",1,"North",450,0,NA,13933,22,425
"1760",1760,3518,"25/02/18","10:00",1083,2,"NB_MID",1,"North",773,0,NA,14802,22,743
"1761",1761,3519,"25/02/18","10:00",1083,3,"NB_OS",1,"North",614,0,NA,15472,7,610
"1762",1762,3523,"25/02/18","11:00",1083,1,"NB_NS",1,"North",700,0,NA,13438,7,682
"1763",1763,3524,"25/02/18","11:00",1083,2,"NB_MID",1,"North",985,0,NA,12802,14,957
"1764",1764,3525,"25/02/18","11:00",1083,3,"NB_OS",1,"North",954,0,NA,13120,20,931
"1765",1765,3529,"25/02/18","12:00",1083,1,"NB_NS",1,"North",967,0,NA,10606,12,936
"1766",1766,3530,"25/02/18","12:00",1083,2,"NB_MID",1,"North",1115,0,NA,8961,18,1082
"1767",1767,3531,"25/02/18","12:00",1083,3,"NB_OS",1,"North",1062,0,NA,9192,23,1026
"1768",1768,3535,"25/02/18","13:00",1083,1,"NB_NS",1,"North",911,0,NA,10614,9,889
"1769",1769,3536,"25/02/18","13:00",1083,2,"NB_MID",1,"North",943,0,NA,9198,22,911
"1770",1770,3537,"25/02/18","13:00",1083,3,"NB_OS",1,"North",938,0,NA,9594,18,903
"1771",1771,3541,"25/02/18","14:00",1083,1,"NB_NS",1,"North",538,0,NA,14153,19,517
"1772",1772,3542,"25/02/18","14:00",1083,2,"NB_MID",1,"North",552,0,NA,15201,14,533
"1773",1773,3543,"25/02/18","14:00",1083,3,"NB_OS",1,"North",481,0,NA,15709,6,475
"1774",1774,3547,"25/02/18","15:00",1083,1,"NB_NS",1,"North",486,0,NA,14398,12,464
"1775",1775,3548,"25/02/18","15:00",1083,2,"NB_MID",1,"North",489,0,NA,15231,12,472
"1776",1776,3549,"25/02/18","15:00",1083,3,"NB_OS",1,"North",460,0,NA,15981,11,455
"1777",1777,3553,"25/02/18","16:00",1083,1,"NB_NS",1,"North",473,0,NA,13538,6,461
"1778",1778,3554,"25/02/18","16:00",1083,2,"NB_MID",1,"North",416,0,NA,13996,5,409
"1779",1779,3555,"25/02/18","16:00",1083,3,"NB_OS",1,"North",403,0,NA,14129,17,392
"1780",1780,3559,"25/02/18","17:00",1083,1,"NB_NS",1,"North",427,0,NA,13996,9,407
"1781",1781,3560,"25/02/18","17:00",1083,2,"NB_MID",1,"North",430,0,NA,14752,12,419
"1782",1782,3561,"25/02/18","17:00",1083,3,"NB_OS",1,"North",435,0,NA,15005,7,431
"1783",1783,3565,"25/02/18","18:00",1083,1,"NB_NS",1,"North",362,0,NA,14628,11,350
"1784",1784,3566,"25/02/18","18:00",1083,2,"NB_MID",1,"North",501,0,NA,14961,8,493
"1785",1785,3567,"25/02/18","18:00",1083,3,"NB_OS",1,"North",373,0,NA,15871,5,369
"1786",1786,3571,"25/02/18","19:00",1083,1,"NB_NS",1,"North",314,0,NA,14937,19,302
"1787",1787,3572,"25/02/18","19:00",1083,2,"NB_MID",1,"North",412,0,NA,15276,7,408
"1788",1788,3573,"25/02/18","19:00",1083,3,"NB_OS",1,"North",274,0,NA,16242,0,274
"1789",1789,3577,"25/02/18","20:00",1083,1,"NB_NS",1,"North",254,0,NA,15114,8,246
"1790",1790,3578,"25/02/18","20:00",1083,2,"NB_MID",1,"North",274,0,NA,15793,11,271
"1791",1791,3579,"25/02/18","20:00",1083,3,"NB_OS",1,"North",210,0,NA,16029,10,207
"1792",1792,3583,"25/02/18","21:00",1083,1,"NB_NS",1,"North",167,0,NA,15231,24,158
"1793",1793,3584,"25/02/18","21:00",1083,2,"NB_MID",1,"North",223,0,NA,16030,22,215
"1794",1794,3585,"25/02/18","21:00",1083,3,"NB_OS",1,"North",129,0,NA,16988,23,126
"1795",1795,3589,"25/02/18","22:00",1083,1,"NB_NS",1,"North",124,0,NA,15412,16,117
"1796",1796,3590,"25/02/18","22:00",1083,2,"NB_MID",1,"North",188,0,NA,16384,5,186
"1797",1797,3591,"25/02/18","22:00",1083,3,"NB_OS",1,"North",78,0,NA,16603,0,78
"1798",1798,3595,"25/02/18","23:00",1083,1,"NB_NS",1,"North",105,0,NA,16458,38,98
"1799",1799,3596,"25/02/18","23:00",1083,2,"NB_MID",1,"North",142,0,NA,16352,21,139
"1800",1800,3597,"25/02/18","23:00",1083,3,"NB_OS",1,"North",41,0,NA,17615,24,40
"1801",1801,3601,"26/02/18","00:00",1083,1,"NB_NS",1,"North",73,0,NA,16077,27,69
"1802",1802,3602,"26/02/18","00:00",1083,2,"NB_MID",1,"North",76,0,NA,16696,13,75
"1803",1803,3603,"26/02/18","00:00",1083,3,"NB_OS",1,"North",31,0,NA,17948,32,30
"1804",1804,3607,"26/02/18","01:00",1083,1,"NB_NS",1,"North",27,0,NA,16070,37,25
"1805",1805,3608,"26/02/18","01:00",1083,2,"NB_MID",1,"North",49,0,NA,18231,20,48
"1806",1806,3609,"26/02/18","01:00",1083,3,"NB_OS",1,"North",6,0,NA,18889,0,6
"1807",1807,3613,"26/02/18","02:00",1083,1,"NB_NS",1,"North",22,0,NA,16629,45,21
"1808",1808,3614,"26/02/18","02:00",1083,2,"NB_MID",1,"North",25,0,NA,16367,0,24
"1809",1809,3615,"26/02/18","02:00",1083,3,"NB_OS",1,"North",2,0,NA,14861,0,2
"1810",1810,3619,"26/02/18","03:00",1083,1,"NB_NS",1,"North",26,0,NA,17147,77,24
"1811",1811,3620,"26/02/18","03:00",1083,2,"NB_MID",1,"North",22,0,NA,15568,136,19
"1812",1812,3621,"26/02/18","03:00",1083,3,"NB_OS",1,"North",4,0,NA,17222,0,4
"1813",1813,3625,"26/02/18","04:00",1083,1,"NB_NS",1,"North",39,0,NA,16574,154,33
"1814",1814,3626,"26/02/18","04:00",1083,2,"NB_MID",1,"North",48,0,NA,16233,83,43
"1815",1815,3627,"26/02/18","04:00",1083,3,"NB_OS",1,"North",12,0,NA,17014,83,11
"1816",1816,3631,"26/02/18","05:00",1083,1,"NB_NS",1,"North",153,0,NA,16489,33,144
"1817",1817,3632,"26/02/18","05:00",1083,2,"NB_MID",1,"North",136,0,NA,16356,44,129
"1818",1818,3633,"26/02/18","05:00",1083,3,"NB_OS",1,"North",65,0,NA,17774,31,62
"1819",1819,3637,"26/02/18","06:00",1083,1,"NB_NS",1,"North",346,0,NA,14562,38,322
"1820",1820,3638,"26/02/18","06:00",1083,2,"NB_MID",1,"North",445,0,NA,14905,40,425
"1821",1821,3639,"26/02/18","06:00",1083,3,"NB_OS",1,"North",441,0,NA,15425,9,436
"1822",1822,3643,"26/02/18","07:00",1083,1,"NB_NS",1,"North",898,0,NA,11468,33,849
"1823",1823,3644,"26/02/18","07:00",1083,2,"NB_MID",1,"North",1142,0,NA,9313,18,1116
"1824",1824,3645,"26/02/18","07:00",1083,3,"NB_OS",1,"North",1109,0,NA,9897,32,1066
"1825",1825,3649,"26/02/18","08:00",1083,1,"NB_NS",1,"North",825,0,NA,9548,28,781
"1826",1826,3650,"26/02/18","08:00",1083,2,"NB_MID",1,"North",953,0,NA,8303,45,892
"1827",1827,3651,"26/02/18","08:00",1083,3,"NB_OS",1,"North",998,0,NA,8917,34,953
"1828",1828,3655,"26/02/18","09:00",1083,1,"NB_NS",1,"North",635,0,NA,12350,58,589
"1829",1829,3656,"26/02/18","09:00",1083,2,"NB_MID",1,"North",852,0,NA,13040,54,789
"1830",1830,3657,"26/02/18","09:00",1083,3,"NB_OS",1,"North",845,0,NA,13552,28,812
"1831",1831,3661,"26/02/18","10:00",1083,1,"NB_NS",1,"North",594,0,NA,13742,71,538
"1832",1832,3662,"26/02/18","10:00",1083,2,"NB_MID",1,"North",633,0,NA,14608,63,589
"1833",1833,3663,"26/02/18","10:00",1083,3,"NB_OS",1,"North",526,0,NA,15592,57,490
"1834",1834,3667,"26/02/18","11:00",1083,1,"NB_NS",1,"North",558,0,NA,13666,61,506
"1835",1835,3668,"26/02/18","11:00",1083,2,"NB_MID",1,"North",630,0,NA,14748,56,585
"1836",1836,3669,"26/02/18","11:00",1083,3,"NB_OS",1,"North",473,0,NA,15447,34,452
"1837",1837,3673,"26/02/18","12:00",1083,1,"NB_NS",1,"North",616,0,NA,13700,63,561
"1838",1838,3674,"26/02/18","12:00",1083,2,"NB_MID",1,"North",639,0,NA,14740,47,601
"1839",1839,3675,"26/02/18","12:00",1083,3,"NB_OS",1,"North",538,0,NA,15500,41,513
"1840",1840,3679,"26/02/18","13:00",1083,1,"NB_NS",1,"North",586,0,NA,13602,63,534
"1841",1841,3680,"26/02/18","13:00",1083,2,"NB_MID",1,"North",583,0,NA,14828,53,548
"1842",1842,3681,"26/02/18","13:00",1083,3,"NB_OS",1,"North",498,0,NA,15537,50,465
"1843",1843,3685,"26/02/18","14:00",1083,1,"NB_NS",1,"North",557,0,NA,13800,68,503
"1844",1844,3686,"26/02/18","14:00",1083,2,"NB_MID",1,"North",540,0,NA,15145,96,482
"1845",1845,3687,"26/02/18","14:00",1083,3,"NB_OS",1,"North",496,0,NA,15532,40,470
"1846",1846,3691,"26/02/18","15:00",1083,1,"NB_NS",1,"North",689,0,NA,13016,64,624
"1847",1847,3692,"26/02/18","15:00",1083,2,"NB_MID",1,"North",568,0,NA,14448,56,531
"1848",1848,3693,"26/02/18","15:00",1083,3,"NB_OS",1,"North",588,0,NA,15057,31,565
"1849",1849,3697,"26/02/18","16:00",1083,1,"NB_NS",1,"North",963,0,NA,11869,40,909
"1850",1850,3698,"26/02/18","16:00",1083,2,"NB_MID",1,"North",681,0,NA,13874,37,650
"1851",1851,3699,"26/02/18","16:00",1083,3,"NB_OS",1,"North",726,0,NA,14452,30,701
"1852",1852,3703,"26/02/18","17:00",1083,1,"NB_NS",1,"North",869,0,NA,12370,20,840
"1853",1853,3704,"26/02/18","17:00",1083,2,"NB_MID",1,"North",742,0,NA,13504,13,726
"1854",1854,3705,"26/02/18","17:00",1083,3,"NB_OS",1,"North",865,0,NA,13691,9,852
"1855",1855,3709,"26/02/18","18:00",1083,1,"NB_NS",1,"North",607,0,NA,13320,15,588
"1856",1856,3710,"26/02/18","18:00",1083,2,"NB_MID",1,"North",554,0,NA,14194,16,540
"1857",1857,3711,"26/02/18","18:00",1083,3,"NB_OS",1,"North",644,0,NA,14502,16,633
"1858",1858,3715,"26/02/18","19:00",1083,1,"NB_NS",1,"North",363,0,NA,14457,28,343
"1859",1859,3716,"26/02/18","19:00",1083,2,"NB_MID",1,"North",405,0,NA,15461,7,397
"1860",1860,3717,"26/02/18","19:00",1083,3,"NB_OS",1,"North",363,0,NA,16098,19,356
"1861",1861,3721,"26/02/18","20:00",1083,1,"NB_NS",1,"North",282,0,NA,15401,11,275
"1862",1862,3722,"26/02/18","20:00",1083,2,"NB_MID",1,"North",300,0,NA,15933,7,293
"1863",1863,3723,"26/02/18","20:00",1083,3,"NB_OS",1,"North",236,0,NA,16239,21,229
"1864",1864,3727,"26/02/18","21:00",1083,1,"NB_NS",1,"North",222,0,NA,15224,32,208
"1865",1865,3728,"26/02/18","21:00",1083,2,"NB_MID",1,"North",231,0,NA,16099,13,226
"1866",1866,3729,"26/02/18","21:00",1083,3,"NB_OS",1,"North",128,0,NA,16322,8,127
"1867",1867,3733,"26/02/18","22:00",1083,1,"NB_NS",1,"North",163,0,NA,15612,55,151
"1868",1868,3734,"26/02/18","22:00",1083,2,"NB_MID",1,"North",190,0,NA,15966,16,184
"1869",1869,3735,"26/02/18","22:00",1083,3,"NB_OS",1,"North",102,0,NA,16800,29,99
"1870",1870,3739,"26/02/18","23:00",1083,1,"NB_NS",1,"North",80,0,NA,15326,62,71
"1871",1871,3740,"26/02/18","23:00",1083,2,"NB_MID",1,"North",110,0,NA,16851,55,102
"1872",1872,3741,"26/02/18","23:00",1083,3,"NB_OS",1,"North",37,0,NA,16599,0,37
"1873",1873,3745,"27/02/18","00:00",1083,1,"NB_NS",1,"North",37,0,NA,15578,54,35
"1874",1874,3746,"27/02/18","00:00",1083,2,"NB_MID",1,"North",68,0,NA,16262,44,64
"1875",1875,3747,"27/02/18","00:00",1083,3,"NB_OS",1,"North",14,0,NA,16686,71,13
"1876",1876,3751,"27/02/18","01:00",1083,1,"NB_NS",1,"North",15,0,NA,16389,133,13
"1877",1877,3752,"27/02/18","01:00",1083,2,"NB_MID",1,"North",33,0,NA,17155,61,31
"1878",1878,3753,"27/02/18","01:00",1083,3,"NB_OS",1,"North",8,0,NA,15625,125,7
"1879",1879,3757,"27/02/18","02:00",1083,1,"NB_NS",1,"North",22,0,NA,15455,136,19
"1880",1880,3758,"27/02/18","02:00",1083,2,"NB_MID",1,"North",18,0,NA,16636,111,16
"1881",1881,3759,"27/02/18","02:00",1083,3,"NB_OS",1,"North",4,0,NA,16875,250,3
"1882",1882,3763,"27/02/18","03:00",1083,1,"NB_NS",1,"North",22,0,NA,15934,45,20
"1883",1883,3764,"27/02/18","03:00",1083,2,"NB_MID",1,"North",19,0,NA,16199,53,18
"1884",1884,3765,"27/02/18","03:00",1083,3,"NB_OS",1,"North",1,0,NA,16111,1000,0
"1885",1885,3769,"27/02/18","04:00",1083,1,"NB_NS",1,"North",41,0,NA,16701,122,36
"1886",1886,3770,"27/02/18","04:00",1083,2,"NB_MID",1,"North",48,0,NA,16082,21,47
"1887",1887,3771,"27/02/18","04:00",1083,3,"NB_OS",1,"North",16,0,NA,16007,0,16
"1888",1888,3775,"27/02/18","05:00",1083,1,"NB_NS",1,"North",145,0,NA,16308,14,138
"1889",1889,3776,"27/02/18","05:00",1083,2,"NB_MID",1,"North",155,0,NA,16231,58,146
"1890",1890,3777,"27/02/18","05:00",1083,3,"NB_OS",1,"North",48,0,NA,15984,0,48
"1891",1891,3781,"27/02/18","06:00",1083,1,"NB_NS",1,"North",331,0,NA,14553,33,311
"1892",1892,3782,"27/02/18","06:00",1083,2,"NB_MID",1,"North",477,0,NA,15049,40,453
"1893",1893,3783,"27/02/18","06:00",1083,3,"NB_OS",1,"North",417,0,NA,15428,7,414
"1894",1894,3787,"27/02/18","07:00",1083,1,"NB_NS",1,"North",716,0,NA,10002,38,675
"1895",1895,3788,"27/02/18","07:00",1083,2,"NB_MID",1,"North",949,0,NA,7842,16,926
"1896",1896,3789,"27/02/18","07:00",1083,3,"NB_OS",1,"North",999,0,NA,8161,18,978
"1897",1897,3793,"27/02/18","08:00",1083,1,"NB_NS",1,"North",794,0,NA,6420,47,742
"1898",1898,3794,"27/02/18","08:00",1083,2,"NB_MID",1,"North",907,0,NA,5935,32,869
"1899",1899,3795,"27/02/18","08:00",1083,3,"NB_OS",1,"North",855,0,NA,6370,27,819
"1900",1900,3799,"27/02/18","09:00",1083,1,"NB_NS",1,"North",780,0,NA,9812,42,729
"1901",1901,3800,"27/02/18","09:00",1083,2,"NB_MID",1,"North",831,0,NA,8419,35,789
"1902",1902,3801,"27/02/18","09:00",1083,3,"NB_OS",1,"North",815,0,NA,8691,27,786
"1903",1903,3805,"27/02/18","10:00",1083,1,"NB_NS",1,"North",523,0,NA,14089,61,478
"1904",1904,3806,"27/02/18","10:00",1083,2,"NB_MID",1,"North",604,0,NA,14673,58,562
"1905",1905,3807,"27/02/18","10:00",1083,3,"NB_OS",1,"North",529,0,NA,15540,36,508
"1906",1906,3811,"27/02/18","11:00",1083,1,"NB_NS",1,"North",482,0,NA,13925,87,421
"1907",1907,3812,"27/02/18","11:00",1083,2,"NB_MID",1,"North",558,0,NA,14775,50,522
"1908",1908,3813,"27/02/18","11:00",1083,3,"NB_OS",1,"North",451,0,NA,15615,42,429
"1909",1909,3817,"27/02/18","12:00",1083,1,"NB_NS",1,"North",547,0,NA,13610,66,499
"1910",1910,3818,"27/02/18","12:00",1083,2,"NB_MID",1,"North",566,0,NA,14388,57,524
"1911",1911,3819,"27/02/18","12:00",1083,3,"NB_OS",1,"North",451,0,NA,15633,40,430
"1912",1912,3823,"27/02/18","13:00",1083,1,"NB_NS",1,"North",561,0,NA,14097,78,505
"1913",1913,3824,"27/02/18","13:00",1083,2,"NB_MID",1,"North",498,0,NA,14828,54,461
"1914",1914,3825,"27/02/18","13:00",1083,3,"NB_OS",1,"North",452,0,NA,15588,49,426
"1915",1915,3829,"27/02/18","14:00",1083,1,"NB_NS",1,"North",562,0,NA,13851,71,507
"1916",1916,3830,"27/02/18","14:00",1083,2,"NB_MID",1,"North",521,0,NA,14830,46,490
"1917",1917,3831,"27/02/18","14:00",1083,3,"NB_OS",1,"North",417,0,NA,15448,38,399
"1918",1918,3835,"27/02/18","15:00",1083,1,"NB_NS",1,"North",628,0,NA,13348,61,575
"1919",1919,3836,"27/02/18","15:00",1083,2,"NB_MID",1,"North",514,0,NA,14661,45,484
"1920",1920,3837,"27/02/18","15:00",1083,3,"NB_OS",1,"North",512,0,NA,15098,35,493
"1921",1921,3841,"27/02/18","16:00",1083,1,"NB_NS",1,"North",841,0,NA,12779,48,784
"1922",1922,3842,"27/02/18","16:00",1083,2,"NB_MID",1,"North",699,0,NA,13996,34,666
