"","Sdate","Cosit","LaneNumber","LaneDescription","LaneDirection","DirectionDescription","Volume","Flags","Flag.Text","AvgSpeed","PmlHGV","Class1Volume","Class2Volume","Class3Volume","Class4Volume","Class5Volume","Class6Volume"
"257","05/02/18 18:00",1083,5,"SB_MID",2,"South",663,0,NA,14471,5,11,648,0,2,1,1
"258","05/02/18 18:00",1083,6,"SB_NS",2,"South",958,0,NA,13479,13,6,930,0,11,1,10
"259","05/02/18 19:00",1083,1,"NB_NS",1,"North",366,0,NA,14574,16,1,353,0,6,0,6
"260","05/02/18 19:00",1083,2,"NB_MID",1,"North",426,0,NA,15489,23,5,411,0,9,1,0
"261","05/02/18 19:00",1083,3,"NB_OS",1,"North",388,0,NA,15654,10,0,384,0,4,0,0
"262","05/02/18 19:00",1083,4,"SB_OS",2,"South",350,0,NA,16986,3,10,339,0,1,0,0
"263","05/02/18 19:00",1083,5,"SB_MID",2,"South",475,0,NA,15989,4,10,462,1,2,0,0
"264","05/02/18 19:00",1083,6,"SB_NS",2,"South",615,0,NA,15227,8,3,599,0,4,1,8
"265","05/02/18 20:00",1083,1,"NB_NS",1,"North",325,0,NA,15037,31,5,308,0,9,1,2
"266","05/02/18 20:00",1083,2,"NB_MID",1,"North",295,0,NA,15733,14,2,287,1,4,0,1
"267","05/02/18 20:00",1083,3,"NB_OS",1,"North",236,0,NA,16557,8,0,234,0,2,0,0
"268","05/02/18 20:00",1083,4,"SB_OS",2,"South",270,0,NA,17184,11,6,261,0,2,1,0
"269","05/02/18 20:00",1083,5,"SB_MID",2,"South",360,0,NA,16644,14,12,342,0,5,0,1
"270","05/02/18 20:00",1083,6,"SB_NS",2,"South",447,0,NA,16004,16,3,433,0,5,2,4
"271","05/02/18 21:00",1083,1,"NB_NS",1,"North",207,0,NA,15279,29,0,197,0,6,0,4
"272","05/02/18 21:00",1083,2,"NB_MID",1,"North",206,0,NA,16262,10,3,201,0,2,0,0
"273","05/02/18 21:00",1083,3,"NB_OS",1,"North",141,0,NA,16359,0,0,141,0,0,0,0
"274","05/02/18 21:00",1083,4,"SB_OS",2,"South",161,0,NA,17465,0,5,156,0,0,0,0
"275","05/02/18 21:00",1083,5,"SB_MID",2,"South",250,0,NA,16939,12,7,240,0,2,1,0
"276","05/02/18 21:00",1083,6,"SB_NS",2,"South",275,0,NA,16181,15,3,265,0,4,0,3
"277","05/02/18 22:00",1083,1,"NB_NS",1,"North",142,0,NA,15826,35,1,133,0,5,0,3
"278","05/02/18 22:00",1083,2,"NB_MID",1,"North",165,0,NA,16350,12,2,161,0,2,0,0
"279","05/02/18 22:00",1083,3,"NB_OS",1,"North",69,0,NA,16711,14,1,67,0,1,0,0
"280","05/02/18 22:00",1083,4,"SB_OS",2,"South",99,0,NA,17898,40,3,92,0,3,1,0
"281","05/02/18 22:00",1083,5,"SB_MID",2,"South",196,0,NA,16674,20,7,185,0,4,0,0
"282","05/02/18 22:00",1083,6,"SB_NS",2,"South",197,0,NA,16145,25,0,188,0,4,1,4
"283","05/02/18 23:00",1083,1,"NB_NS",1,"North",68,0,NA,16475,88,2,57,1,6,0,2
"284","05/02/18 23:00",1083,2,"NB_MID",1,"North",104,0,NA,16806,19,0,102,0,2,0,0
"285","05/02/18 23:00",1083,3,"NB_OS",1,"North",47,0,NA,16489,0,0,47,0,0,0,0
"286","05/02/18 23:00",1083,4,"SB_OS",2,"South",44,0,NA,18081,0,1,43,0,0,0,0
"287","05/02/18 23:00",1083,5,"SB_MID",2,"South",136,0,NA,17081,51,5,124,0,7,0,0
"288","05/02/18 23:00",1083,6,"SB_NS",2,"South",131,0,NA,16302,69,1,116,0,6,3,5
"289","07/02/18 00:00",1083,1,"NB_NS",1,"North",34,0,NA,16201,88,0,31,0,3,0,0
"290","07/02/18 00:00",1083,2,"NB_MID",1,"North",84,0,NA,16564,24,0,82,0,1,1,0
"291","07/02/18 00:00",1083,3,"NB_OS",1,"North",20,0,NA,17306,0,0,20,0,0,0,0
"292","07/02/18 00:00",1083,4,"SB_OS",2,"South",22,0,NA,17008,0,3,19,0,0,0,0
"293","07/02/18 00:00",1083,5,"SB_MID",2,"South",70,0,NA,17488,29,3,65,0,2,0,0
"294","07/02/18 00:00",1083,6,"SB_NS",2,"South",105,0,NA,16362,143,2,87,0,11,4,1
"295","07/02/18 01:00",1083,1,"NB_NS",1,"North",27,0,NA,16060,74,0,25,0,2,0,0
"296","07/02/18 01:00",1083,2,"NB_MID",1,"North",43,0,NA,16770,140,0,37,0,5,1,0
"297","07/02/18 01:00",1083,3,"NB_OS",1,"North",8,0,NA,16632,0,0,8,0,0,0,0
"298","07/02/18 01:00",1083,4,"SB_OS",2,"South",13,0,NA,16603,0,0,13,0,0,0,0
"299","07/02/18 01:00",1083,5,"SB_MID",2,"South",44,0,NA,17228,68,2,39,0,3,0,0
"300","07/02/18 01:00",1083,6,"SB_NS",2,"South",38,0,NA,16513,0,1,37,0,0,0,0
"301","07/02/18 02:00",1083,1,"NB_NS",1,"North",24,0,NA,16667,42,0,22,1,1,0,0
"302","07/02/18 02:00",1083,2,"NB_MID",1,"North",24,0,NA,18194,167,0,20,0,3,1,0
"303","07/02/18 02:00",1083,3,"NB_OS",1,"North",8,0,NA,16875,0,0,8,0,0,0,0
"304","07/02/18 02:00",1083,4,"SB_OS",2,"South",7,0,NA,16865,0,1,6,0,0,0,0
"305","07/02/18 02:00",1083,5,"SB_MID",2,"South",27,0,NA,17922,111,0,24,0,3,0,0
"306","07/02/18 02:00",1083,6,"SB_NS",2,"South",42,0,NA,16085,95,1,37,0,4,0,0
"307","07/02/18 03:00",1083,1,"NB_NS",1,"North",31,0,NA,16801,65,1,28,0,2,0,0
"308","07/02/18 03:00",1083,2,"NB_MID",1,"North",20,0,NA,16903,0,0,20,0,0,0,0
"309","07/02/18 03:00",1083,3,"NB_OS",1,"North",7,0,NA,19008,143,0,6,0,1,0,0
"310","07/02/18 03:00",1083,4,"SB_OS",2,"South",16,0,NA,17656,0,0,16,0,0,0,0
"311","07/02/18 03:00",1083,5,"SB_MID",2,"South",38,0,NA,17719,53,0,36,0,2,0,0
"312","07/02/18 03:00",1083,6,"SB_NS",2,"South",40,0,NA,17778,50,0,38,0,2,0,0
"313","07/02/18 04:00",1083,1,"NB_NS",1,"North",24,0,NA,15880,42,0,23,0,1,0,0
"314","07/02/18 04:00",1083,2,"NB_MID",1,"North",54,0,NA,16127,74,0,49,1,3,1,0
"315","07/02/18 04:00",1083,3,"NB_OS",1,"North",19,0,NA,16023,53,0,18,0,1,0,0
"316","07/02/18 04:00",1083,4,"SB_OS",2,"South",11,0,NA,16717,91,0,10,0,0,1,0
"317","07/02/18 04:00",1083,5,"SB_MID",2,"South",51,0,NA,16727,39,1,47,1,2,0,0
"318","07/02/18 04:00",1083,6,"SB_NS",2,"South",62,0,NA,16895,65,0,58,0,3,1,0
"319","07/02/18 05:00",1083,1,"NB_NS",1,"North",154,0,NA,15449,39,3,141,1,4,2,3
"320","07/02/18 05:00",1083,2,"NB_MID",1,"North",149,0,NA,16779,27,2,143,0,2,2,0
"321","07/02/18 05:00",1083,3,"NB_OS",1,"North",60,0,NA,18218,17,2,57,0,1,0,0
"322","07/02/18 05:00",1083,4,"SB_OS",2,"South",61,0,NA,18069,0,5,53,0,0,0,3
"323","07/02/18 05:00",1083,5,"SB_MID",2,"South",95,0,NA,17977,42,4,87,0,4,0,0
"324","07/02/18 05:00",1083,6,"SB_NS",2,"South",138,0,NA,17232,65,4,125,0,8,1,0
"325","07/02/18 06:00",1083,1,"NB_NS",1,"North",336,0,NA,14438,51,4,306,0,15,2,9
"326","07/02/18 06:00",1083,2,"NB_MID",1,"North",422,0,NA,14884,26,4,407,0,7,4,0
"327","07/02/18 06:00",1083,3,"NB_OS",1,"North",397,0,NA,15805,18,1,389,0,7,0,0
"328","07/02/18 06:00",1083,4,"SB_OS",2,"South",191,0,NA,17016,26,8,178,0,4,1,0
"329","07/02/18 06:00",1083,5,"SB_MID",2,"South",273,0,NA,17171,18,14,253,0,4,1,1
"330","07/02/18 06:00",1083,6,"SB_NS",2,"South",362,0,NA,16512,72,6,324,2,22,4,4
"331","07/02/18 07:00",1083,1,"NB_NS",1,"North",803,0,NA,11207,30,6,760,0,22,2,13
"332","07/02/18 07:00",1083,2,"NB_MID",1,"North",1034,0,NA,9062,25,6,1001,0,22,4,1
"333","07/02/18 07:00",1083,3,"NB_OS",1,"North",1119,0,NA,9154,30,4,1075,0,31,3,6
"334","07/02/18 07:00",1083,4,"SB_OS",2,"South",564,0,NA,15511,16,19,536,0,9,0,0
"335","07/02/18 07:00",1083,5,"SB_MID",2,"South",610,0,NA,15155,25,23,572,0,15,0,0
"336","07/02/18 07:00",1083,6,"SB_NS",2,"South",911,0,NA,14391,34,5,864,1,27,4,10
"337","07/02/18 08:00",1083,1,"NB_NS",1,"North",940,0,NA,8027,32,1,900,0,25,5,9
"338","07/02/18 08:00",1083,2,"NB_MID",1,"North",854,0,NA,6367,55,14,786,0,42,5,7
"339","07/02/18 08:00",1083,3,"NB_OS",1,"North",874,0,NA,6705,41,5,820,0,29,7,11
"340","07/02/18 08:00",1083,4,"SB_OS",2,"South",571,0,NA,15131,14,15,548,0,7,1,0
"341","07/02/18 08:00",1083,5,"SB_MID",2,"South",586,0,NA,14675,36,22,543,0,20,1,0
"342","07/02/18 08:00",1083,6,"SB_NS",2,"South",1022,0,NA,13620,39,8,966,0,35,5,8
"343","07/02/18 09:00",1083,1,"NB_NS",1,"North",733,0,NA,10687,52,8,671,4,34,4,12
"344","07/02/18 09:00",1083,2,"NB_MID",1,"North",886,0,NA,10485,40,1,846,3,31,4,1
"345","07/02/18 09:00",1083,3,"NB_OS",1,"North",919,0,NA,11191,29,2,887,0,27,0,3
"346","07/02/18 09:00",1083,4,"SB_OS",2,"South",448,0,NA,15784,16,18,421,2,7,0,0
"347","07/02/18 09:00",1083,5,"SB_MID",2,"South",577,0,NA,15392,47,15,534,0,23,4,1
"348","07/02/18 09:00",1083,6,"SB_NS",2,"South",672,0,NA,14778,64,4,615,2,40,3,8
"349","07/02/18 10:00",1083,1,"NB_NS",1,"North",555,0,NA,13733,67,4,498,6,37,0,10
"350","07/02/18 10:00",1083,2,"NB_MID",1,"North",694,0,NA,14637,56,3,649,2,38,1,1
"351","07/02/18 10:00",1083,3,"NB_OS",1,"North",518,0,NA,15542,44,2,492,1,23,0,0
"352","07/02/18 10:00",1083,4,"SB_OS",2,"South",375,0,NA,16169,16,10,358,1,6,0,0
"353","07/02/18 10:00",1083,5,"SB_MID",2,"South",459,0,NA,16072,39,13,425,3,15,3,0
"354","07/02/18 10:00",1083,6,"SB_NS",2,"South",561,0,NA,15102,73,3,508,0,40,1,9
"355","07/02/18 11:00",1083,1,"NB_NS",1,"North",586,0,NA,13865,44,9,535,6,25,1,10
"356","07/02/18 11:00",1083,2,"NB_MID",1,"North",636,0,NA,14518,66,3,589,1,39,3,1
"357","07/02/18 11:00",1083,3,"NB_OS",1,"North",485,0,NA,15394,37,1,464,1,18,0,1
"358","07/02/18 11:00",1083,4,"SB_OS",2,"South",437,0,NA,16296,43,10,404,3,19,0,1
"359","07/02/18 11:00",1083,5,"SB_MID",2,"South",498,0,NA,15933,52,13,457,2,25,1,0
"360","07/02/18 11:00",1083,6,"SB_NS",2,"South",647,0,NA,14755,79,5,576,2,47,4,13
"361","07/02/18 12:00",1083,1,"NB_NS",1,"North",604,0,NA,13746,68,6,547,3,39,2,7
"362","07/02/18 12:00",1083,2,"NB_MID",1,"North",647,0,NA,14886,37,8,614,1,23,1,0
"363","07/02/18 12:00",1083,3,"NB_OS",1,"North",523,0,NA,15660,38,1,502,0,19,1,0
"364","07/02/18 12:00",1083,4,"SB_OS",2,"South",471,0,NA,15763,30,11,446,0,12,2,0
"365","07/02/18 12:00",1083,5,"SB_MID",2,"South",582,0,NA,15421,29,17,547,1,17,0,0
"366","07/02/18 12:00",1083,6,"SB_NS",2,"South",733,0,NA,14421,53,6,677,1,37,2,10
"367","07/02/18 13:00",1083,1,"NB_NS",1,"North",603,0,NA,13587,50,9,553,0,27,3,11
"368","07/02/18 13:00",1083,2,"NB_MID",1,"North",592,0,NA,15069,56,8,548,2,30,3,1
"369","07/02/18 13:00",1083,3,"NB_OS",1,"North",515,0,NA,15482,43,3,490,0,22,0,0
"370","07/02/18 13:00",1083,4,"SB_OS",2,"South",481,0,NA,15829,35,11,452,1,16,1,0
"371","07/02/18 13:00",1083,5,"SB_MID",2,"South",625,0,NA,15524,43,10,588,0,24,3,0
"372","07/02/18 13:00",1083,6,"SB_NS",2,"South",699,0,NA,14659,60,8,639,1,37,5,9
"373","07/02/18 14:00",1083,1,"NB_NS",1,"North",631,0,NA,13725,60,9,574,1,37,1,9
"374","07/02/18 14:00",1083,2,"NB_MID",1,"North",561,0,NA,14786,55,12,517,1,31,0,0
"375","07/02/18 14:00",1083,3,"NB_OS",1,"North",500,0,NA,15415,42,3,476,0,20,1,0
"376","07/02/18 14:00",1083,4,"SB_OS",2,"South",595,0,NA,15774,18,13,571,0,10,1,0
"377","07/02/18 14:00",1083,5,"SB_MID",2,"South",644,0,NA,15355,34,17,604,1,22,0,0
"378","07/02/18 14:00",1083,6,"SB_NS",2,"South",856,0,NA,14489,47,7,798,2,40,0,9
"379","07/02/18 15:00",1083,1,"NB_NS",1,"North",702,0,NA,13407,57,6,641,4,40,0,11
"380","07/02/18 15:00",1083,2,"NB_MID",1,"North",600,0,NA,14861,53,8,555,3,29,3,2
"381","07/02/18 15:00",1083,3,"NB_OS",1,"North",578,0,NA,15209,19,1,564,1,11,0,1
"382","07/02/18 15:00",1083,4,"SB_OS",2,"South",691,0,NA,15246,16,19,660,0,10,1,1
"383","07/02/18 15:00",1083,5,"SB_MID",2,"South",787,0,NA,14200,34,16,744,0,27,0,0
"384","07/02/18 15:00",1083,6,"SB_NS",2,"South",1126,0,NA,13181,43,5,1064,1,43,5,8
"385","07/02/18 16:00",1083,1,"NB_NS",1,"North",952,0,NA,11505,40,11,890,4,36,2,9
"386","07/02/18 16:00",1083,2,"NB_MID",1,"North",718,0,NA,13390,39,6,683,0,28,0,1
"387","07/02/18 16:00",1083,3,"NB_OS",1,"North",783,0,NA,14238,24,2,761,0,18,1,1
"388","07/02/18 16:00",1083,4,"SB_OS",2,"South",778,0,NA,15182,14,11,754,2,11,0,0
"389","07/02/18 16:00",1083,5,"SB_MID",2,"South",783,0,NA,13432,17,15,753,1,12,1,1
"390","07/02/18 16:00",1083,6,"SB_NS",2,"South",1442,0,NA,11538,20,10,1393,1,23,6,9
"391","07/02/18 17:00",1083,1,"NB_NS",1,"North",1011,0,NA,11467,25,4,972,1,21,4,9
"392","07/02/18 17:00",1083,2,"NB_MID",1,"North",805,0,NA,13225,17,8,782,0,14,0,1
"393","07/02/18 17:00",1083,3,"NB_OS",1,"North",884,0,NA,13402,14,2,870,0,11,1,0
"394","07/02/18 17:00",1083,4,"SB_OS",2,"South",801,0,NA,14522,4,17,778,1,2,1,2
"395","07/02/18 17:00",1083,5,"SB_MID",2,"South",772,0,NA,13283,13,18,743,1,9,1,0
"396","07/02/18 17:00",1083,6,"SB_NS",2,"South",1320,0,NA,11691,20,7,1277,2,21,5,8
"397","07/02/18 18:00",1083,1,"NB_NS",1,"North",719,0,NA,12857,28,0,690,1,16,4,8
"398","07/02/18 18:00",1083,2,"NB_MID",1,"North",613,0,NA,13870,20,3,597,0,12,0,1
"399","07/02/18 18:00",1083,3,"NB_OS",1,"North",714,0,NA,14181,1,2,710,1,1,0,0
"400","07/02/18 18:00",1083,4,"SB_OS",2,"South",604,0,NA,15117,3,12,590,0,2,0,0
"401","07/02/18 18:00",1083,5,"SB_MID",2,"South",659,0,NA,14109,5,15,641,0,2,1,0
"402","07/02/18 18:00",1083,6,"SB_NS",2,"South",1056,0,NA,12836,13,3,1028,0,12,2,11
"403","07/02/18 19:00",1083,1,"NB_NS",1,"North",425,0,NA,14480,16,1,410,1,5,2,6
"404","07/02/18 19:00",1083,2,"NB_MID",1,"North",448,0,NA,15195,7,3,442,0,2,1,0
"405","07/02/18 19:00",1083,3,"NB_OS",1,"North",372,0,NA,15464,5,1,368,1,2,0,0
"406","07/02/18 19:00",1083,4,"SB_OS",2,"South",387,0,NA,16525,8,15,368,0,3,0,1
"407","07/02/18 19:00",1083,5,"SB_MID",2,"South",539,0,NA,15694,7,15,520,0,4,0,0
"408","07/02/18 19:00",1083,6,"SB_NS",2,"South",641,0,NA,14920,16,6,616,0,9,1,9
"409","07/02/18 20:00",1083,1,"NB_NS",1,"North",325,0,NA,15048,6,1,318,0,2,0,4
"410","07/02/18 20:00",1083,2,"NB_MID",1,"North",365,0,NA,15785,11,3,357,1,3,1,0
"411","07/02/18 20:00",1083,3,"NB_OS",1,"North",265,0,NA,16422,19,0,260,0,5,0,0
"412","07/02/18 20:00",1083,4,"SB_OS",2,"South",253,0,NA,17070,8,11,239,0,2,0,1
"413","07/02/18 20:00",1083,5,"SB_MID",2,"South",366,0,NA,16877,3,15,350,0,0,1,0
"414","07/02/18 20:00",1083,6,"SB_NS",2,"South",484,0,NA,15838,14,4,469,0,5,2,4
"415","07/02/18 21:00",1083,1,"NB_NS",1,"North",219,0,NA,15252,18,3,207,1,3,1,4
"416","07/02/18 21:00",1083,2,"NB_MID",1,"North",241,0,NA,16083,8,1,238,0,2,0,0
"417","07/02/18 21:00",1083,3,"NB_OS",1,"North",173,0,NA,16061,12,1,170,0,2,0,0
"418","07/02/18 21:00",1083,4,"SB_OS",2,"South",181,0,NA,17268,6,9,171,0,1,0,0
"419","07/02/18 21:00",1083,5,"SB_MID",2,"South",293,0,NA,16635,7,8,282,1,1,1,0
"420","07/02/18 21:00",1083,6,"SB_NS",2,"South",355,0,NA,15725,8,6,341,0,1,2,5
"421","07/02/18 22:00",1083,1,"NB_NS",1,"North",169,0,NA,15549,47,1,156,0,8,0,4
"422","07/02/18 22:00",1083,2,"NB_MID",1,"North",189,0,NA,16405,26,0,183,1,5,0,0
"423","07/02/18 22:00",1083,3,"NB_OS",1,"North",113,0,NA,17040,9,0,112,0,1,0,0
"424","07/02/18 22:00",1083,4,"SB_OS",2,"South",120,0,NA,17222,17,2,116,0,2,0,0
"425","07/02/18 22:00",1083,5,"SB_MID",2,"South",225,0,NA,16563,13,6,216,0,3,0,0
"426","07/02/18 22:00",1083,6,"SB_NS",2,"South",236,0,NA,15992,25,1,225,0,5,1,4
"427","07/02/18 23:00",1083,1,"NB_NS",1,"North",92,0,NA,14925,22,1,87,0,2,0,2
"428","07/02/18 23:00",1083,2,"NB_MID",1,"North",122,0,NA,17070,33,0,117,0,1,3,1
"429","07/02/18 23:00",1083,3,"NB_OS",1,"North",36,0,NA,16759,0,0,36,0,0,0,0
"430","07/02/18 23:00",1083,4,"SB_OS",2,"South",70,0,NA,17496,0,5,65,0,0,0,0
"431","07/02/18 23:00",1083,5,"SB_MID",2,"South",140,0,NA,18157,21,6,131,0,2,1,0
"432","07/02/18 23:00",1083,6,"SB_NS",2,"South",156,0,NA,16814,51,0,142,1,5,3,5
"433","11/02/18 00:00",1083,1,"NB_NS",1,"North",99,0,NA,15348,0,3,96,0,0,0,0
"434","11/02/18 00:00",1083,2,"NB_MID",1,"North",192,0,NA,16314,5,0,191,0,1,0,0
"435","11/02/18 00:00",1083,3,"NB_OS",1,"North",64,0,NA,17517,47,0,61,0,3,0,0
"436","11/02/18 00:00",1083,4,"SB_OS",2,"South",67,0,NA,17110,0,2,65,0,0,0,0
"437","11/02/18 00:00",1083,5,"SB_MID",2,"South",196,0,NA,16969,0,5,191,0,0,0,0
"438","11/02/18 00:00",1083,6,"SB_NS",2,"South",216,0,NA,16071,19,3,207,1,4,0,1
"439","11/02/18 01:00",1083,1,"NB_NS",1,"North",82,0,NA,16054,12,1,78,0,1,0,2
"440","11/02/18 01:00",1083,2,"NB_MID",1,"North",156,0,NA,16435,6,0,155,0,1,0,0
"441","11/02/18 01:00",1083,3,"NB_OS",1,"North",42,0,NA,17388,0,0,42,0,0,0,0
"442","11/02/18 01:00",1083,4,"SB_OS",2,"South",36,0,NA,18843,0,4,32,0,0,0,0
"443","11/02/18 01:00",1083,5,"SB_MID",2,"South",174,0,NA,17998,11,2,170,0,2,0,0
"444","11/02/18 01:00",1083,6,"SB_NS",2,"South",155,0,NA,16889,13,0,151,0,2,0,2
"445","11/02/18 02:00",1083,1,"NB_NS",1,"North",56,0,NA,16543,18,1,53,0,1,0,1
"446","11/02/18 02:00",1083,2,"NB_MID",1,"North",147,0,NA,17245,0,0,147,0,0,0,0
"447","11/02/18 02:00",1083,3,"NB_OS",1,"North",23,0,NA,17633,0,0,23,0,0,0,0
"448","11/02/18 02:00",1083,4,"SB_OS",2,"South",29,0,NA,18745,0,0,29,0,0,0,0
"449","11/02/18 02:00",1083,5,"SB_MID",2,"South",131,0,NA,18310,8,0,130,0,1,0,0
"450","11/02/18 02:00",1083,6,"SB_NS",2,"South",106,0,NA,17047,38,2,98,0,3,1,2
"451","11/02/18 03:00",1083,1,"NB_NS",1,"North",39,0,NA,15563,0,1,38,0,0,0,0
"452","11/02/18 03:00",1083,2,"NB_MID",1,"North",103,0,NA,16955,10,0,102,0,1,0,0
"453","11/02/18 03:00",1083,3,"NB_OS",1,"North",27,0,NA,18652,37,0,26,0,1,0,0
"454","11/02/18 03:00",1083,4,"SB_OS",2,"South",14,0,NA,17202,0,0,14,0,0,0,0
"455","11/02/18 03:00",1083,5,"SB_MID",2,"South",99,0,NA,18541,0,1,98,0,0,0,0
"456","11/02/18 03:00",1083,6,"SB_NS",2,"South",89,0,NA,16951,0,0,88,0,0,0,1
"457","11/02/18 04:00",1083,1,"NB_NS",1,"North",39,0,NA,16987,26,0,38,0,1,0,0
"458","11/02/18 04:00",1083,2,"NB_MID",1,"North",95,0,NA,16576,0,0,95,0,0,0,0
"459","11/02/18 04:00",1083,3,"NB_OS",1,"North",19,0,NA,18056,0,0,19,0,0,0,0
"460","11/02/18 04:00",1083,4,"SB_OS",2,"South",10,0,NA,19111,0,1,9,0,0,0,0
"461","11/02/18 04:00",1083,5,"SB_MID",2,"South",89,0,NA,17924,22,1,86,0,2,0,0
"462","11/02/18 04:00",1083,6,"SB_NS",2,"South",75,0,NA,16744,13,0,74,0,0,1,0
"463","11/02/18 05:00",1083,1,"NB_NS",1,"North",55,0,NA,16253,0,0,55,0,0,0,0
"464","11/02/18 05:00",1083,2,"NB_MID",1,"North",68,0,NA,16385,44,0,65,0,3,0,0
"465","11/02/18 05:00",1083,3,"NB_OS",1,"North",18,0,NA,16435,0,0,18,0,0,0,0
"466","11/02/18 05:00",1083,4,"SB_OS",2,"South",8,0,NA,16632,125,1,6,0,1,0,0
"467","11/02/18 05:00",1083,5,"SB_MID",2,"South",65,0,NA,17932,15,1,62,1,0,1,0
"468","11/02/18 05:00",1083,6,"SB_NS",2,"South",70,0,NA,17623,71,0,65,0,5,0,0
"469","11/02/18 06:00",1083,1,"NB_NS",1,"North",91,0,NA,17015,22,0,89,0,2,0,0
"470","11/02/18 06:00",1083,2,"NB_MID",1,"North",105,0,NA,16119,19,0,103,0,2,0,0
"471","11/02/18 06:00",1083,3,"NB_OS",1,"North",37,0,NA,18018,0,0,37,0,0,0,0
"472","11/02/18 06:00",1083,4,"SB_OS",2,"South",16,0,NA,18542,0,2,14,0,0,0,0
"473","11/02/18 06:00",1083,5,"SB_MID",2,"South",67,0,NA,17401,0,2,65,0,0,0,0
"474","11/02/18 06:00",1083,6,"SB_NS",2,"South",105,0,NA,17042,29,0,102,0,3,0,0
"475","11/02/18 07:00",1083,1,"NB_NS",1,"North",80,0,NA,16132,0,0,80,0,0,0,0
"476","11/02/18 07:00",1083,2,"NB_MID",1,"North",140,0,NA,16480,43,0,133,0,4,2,1
"477","11/02/18 07:00",1083,3,"NB_OS",1,"North",69,0,NA,16296,14,0,68,0,1,0,0
"478","11/02/18 07:00",1083,4,"SB_OS",2,"South",45,0,NA,17049,22,1,42,0,1,0,1
"479","11/02/18 07:00",1083,5,"SB_MID",2,"South",107,0,NA,17111,0,1,106,0,0,0,0
"480","11/02/18 07:00",1083,6,"SB_NS",2,"South",127,0,NA,16818,31,0,123,0,4,0,0
"481","11/02/18 08:00",1083,1,"NB_NS",1,"North",146,0,NA,15261,27,1,138,1,3,1,2
"482","11/02/18 08:00",1083,2,"NB_MID",1,"North",209,0,NA,15837,43,1,199,0,8,1,0
"483","11/02/18 08:00",1083,3,"NB_OS",1,"North",114,0,NA,17293,18,0,112,0,2,0,0
"484","11/02/18 08:00",1083,4,"SB_OS",2,"South",99,0,NA,16818,51,2,92,0,4,1,0
"485","11/02/18 08:00",1083,5,"SB_MID",2,"South",164,0,NA,16977,24,4,155,0,4,0,1
"486","11/02/18 08:00",1083,6,"SB_NS",2,"South",178,0,NA,16532,34,1,170,1,5,1,0
"487","11/02/18 09:00",1083,1,"NB_NS",1,"North",218,0,NA,14576,14,2,207,1,3,0,5
"488","11/02/18 09:00",1083,2,"NB_MID",1,"North",325,0,NA,15197,18,2,313,2,5,1,2
"489","11/02/18 09:00",1083,3,"NB_OS",1,"North",287,0,NA,16864,21,0,281,0,5,1,0
"490","11/02/18 09:00",1083,4,"SB_OS",2,"South",190,0,NA,17037,5,10,179,0,1,0,0
"491","11/02/18 09:00",1083,5,"SB_MID",2,"South",249,0,NA,16432,12,6,240,0,2,1,0
"492","11/02/18 09:00",1083,6,"SB_NS",2,"South",325,0,NA,16055,31,9,301,1,8,2,4
"493","11/02/18 10:00",1083,1,"NB_NS",1,"North",373,0,NA,13937,19,2,360,0,7,0,4
"494","11/02/18 10:00",1083,2,"NB_MID",1,"North",483,0,NA,14754,17,2,472,0,8,0,1
"495","11/02/18 10:00",1083,3,"NB_OS",1,"North",355,0,NA,16155,11,0,351,0,4,0,0
"496","11/02/18 10:00",1083,4,"SB_OS",2,"South",303,0,NA,16582,7,11,289,1,2,0,0
"497","11/02/18 10:00",1083,5,"SB_MID",2,"South",354,0,NA,16402,14,10,338,1,5,0,0
"498","11/02/18 10:00",1083,6,"SB_NS",2,"South",437,0,NA,15842,21,3,420,0,8,1,5
"499","11/02/18 11:00",1083,1,"NB_NS",1,"North",484,0,NA,13934,12,3,469,1,5,1,5
"500","11/02/18 11:00",1083,2,"NB_MID",1,"North",593,0,NA,14809,10,2,584,0,6,0,1
"501","11/02/18 11:00",1083,3,"NB_OS",1,"North",445,0,NA,15291,7,2,440,0,3,0,0
"502","11/02/18 11:00",1083,4,"SB_OS",2,"South",295,0,NA,16721,0,4,291,0,0,0,0
"503","11/02/18 11:00",1083,5,"SB_MID",2,"South",432,0,NA,16305,12,8,418,0,5,0,0
"504","11/02/18 11:00",1083,6,"SB_NS",2,"South",592,0,NA,15494,17,3,574,0,9,1,5
"505","11/02/18 12:00",1083,1,"NB_NS",1,"North",558,0,NA,13907,14,4,539,2,7,1,5
"506","11/02/18 12:00",1083,2,"NB_MID",1,"North",601,0,NA,14816,22,6,582,0,10,3,0
"507","11/02/18 12:00",1083,3,"NB_OS",1,"North",527,0,NA,15435,8,1,521,0,4,0,1
"508","11/02/18 12:00",1083,4,"SB_OS",2,"South",440,0,NA,16111,9,12,422,2,4,0,0
"509","11/02/18 12:00",1083,5,"SB_MID",2,"South",535,0,NA,15600,9,12,518,0,5,0,0
"510","11/02/18 12:00",1083,6,"SB_NS",2,"South",658,0,NA,15296,5,3,647,0,3,0,5
"511","11/02/18 13:00",1083,1,"NB_NS",1,"North",576,0,NA,14010,16,5,556,2,9,0,4
"512","11/02/18 13:00",1083,2,"NB_MID",1,"North",571,0,NA,14430,16,5,556,1,7,2,0
